PK,NOMBRE,COMEDOR,HORARIO AMPLIADO,PLANES DE MEJORA,INTEGRACION,TRANSPORTE,BUS,METRO,RENFE,DESCRIPCION,ACCESIBILIDAD,CONTENT-URL,DIRECCION,CLASE-VIAL,NOMBRE-VIA,TIPO-NUM,NUM,LOCALIDAD,sameAs_LOCALIDAD,PROVINCIA,sameAs_PROVINCIA,CODIGO-POSTAL,COD-BARRIO,BARRIO,sameAs_BARRIO,COD-DISTRITO,DISTRITO,sameAs_DISTRITO,COORDENADA-X,COORDENADA-Y,LATITUD,LONGITUD,TELEFONO,FAX,EMAIL,TIPO
5104,Colegio Público Calderón de la Barca,1,1,1,No mencionado,-BUS: 105  115 -METRO: Barajas,BUS: 105  115,METRO: Barajas,,ENSEÑANZA: Educación Infantil - Primaria - Enseñanza bilingüe,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5d6aa3f5ca71c010VgnVCM1000000b205a0aRCRD,CALLE-CALDERON-V-2,CALLE,CALDERON,V,2,Madrid,https://www.wikidata.org/wiki/Q2807,Madrid Province,https://www.wikidata.org/wiki/Q24004405,28042,4,Timón,https://www.wikidata.org/wiki/Q10382570,21,Barajas,https://www.wikidata.org/wiki/Q807230,450492,4480168,40.47070810904175,-3.5840209268472183,917 472 465,917 473 130,No mencionado,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5105,Colegio Público Camilo José Cela,1,1,No mencionado,No mencionado,-METRO: Barrio del Pilar -BUS: 147,BUS: 147,METRO: Barrio del Pilar,,ENSEÑANZA: Educación Infantil - Primaria,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a28aa3f5ca71c010VgnVCM1000000b205a0aRCRD,CALLE-MELCHOR_FERNANDEZ_ALMAGRO-NUM-22,CALLE,MELCHOR FERNANDEZ ALMAGRO,NUM,22,Madrid,https://www.wikidata.org/wiki/Q2807,Madrid Province,https://www.wikidata.org/wiki/Q24004405,28029,5,La Paz,https://www.wikidata.org/wiki/Q5869740,8,Fuencarral-El Pardo,https://www.wikidata.org/wiki/Q656196,440612,4481001,40.477564401619375,-3.700652519727763,917 392 424,913 781 507,No mencionado,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5107,Colegio Público Capitán Cortés,1,1,1,No mencionado,-BUS: 34  108,BUS: 34  108,,,ENSEÑANZA: Educación Infantil - Primaria - Enseñanza bilingüe,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f79aa3f5ca71c010VgnVCM1000000b205a0aRCRD,CALLE-MONSEÑOR_OSCAR_ROMERO-V-17,CALLE,MONSEÑOR OSCAR ROMERO,V,17,Madrid,https://www.wikidata.org/wiki/Q2807,Madrid Province,https://www.wikidata.org/wiki/Q24004405,28025,5,Puerta Bonita,https://www.wikidata.org/wiki/Q3813762,11,Carabanchel,https://www.wikidata.org/wiki/Q1001991,436944,4470302,40.38091347738878,-3.7428500011276635,91 462 86 62,91 461 91 30,No mencionado,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5108,Colegio Público Cardenal Herrera Oria,1,1,1,No mencionado,-BUS: 67  83  124  127  133,BUS: 67  83  124  127  133,,,ENSEÑANZA: Educación Infantil - Primaria - Enseñanza bilingüe,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4daaa3f5ca71c010VgnVCM1000000b205a0aRCRD,CALLE-FERMIN_CABALLERO-NUM-68,CALLE,FERMIN CABALLERO,NUM,68,Madrid,https://www.wikidata.org/wiki/Q2807,Madrid Province,https://www.wikidata.org/wiki/Q24004405,28034,4,El Pilar,https://www.wikidata.org/wiki/Q3773964,8,Fuencarral-El Pardo,https://www.wikidata.org/wiki/Q656196,439732,4481568,40.48260881390874,-3.7110758224045726,913 781 613,913 785 711,No mencionado,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5110,Colegio Público Carlos Sáinz de los Terreros,1,1,1,No mencionado,-METRO: Miguel Hernández -BUS: 54  58  103  142  143  144,BUS: 54  58  103  142  143  144,METRO: Miguel Hernández,,ENSEÑANZA: Educación Infantil - Primaria,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=92caa3f5ca71c010VgnVCM1000000b205a0aRCRD,CALLE-CARTAMA-NUM-1,CALLE,CARTAMA,NUM,1,Madrid,https://www.wikidata.org/wiki/Q2807,Madrid Province,https://www.wikidata.org/wiki/Q24004405,28018,4,Palomeras Sureste,https://www.wikidata.org/wiki/Q10343901,13,Puente de Vallecas,https://www.wikidata.org/wiki/Q2003054,445870,4470873,40.38481313041185,-3.6390280931999377,917 783 885,917 774 420,No mencionado,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5111,Colegio Público Carlos V,1,1,1,No mencionado,-METRO: Barrio de la Concepción -BUS: 21  48  146,BUS: 21  48  146,METRO: Barrio de la Concepción,,ENSEÑANZA: Educación Infantil - Primaria - Enseñanza bilingüe,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e7daa3f5ca71c010VgnVCM1000000b205a0aRCRD,CALLE-VIRGEN_DEL_VAL-NUM-3,CALLE,VIRGEN DEL VAL,NUM,3,Madrid,https://www.wikidata.org/wiki/Q2807,Madrid Province,https://www.wikidata.org/wiki/Q24004405,28027,5,San Pascual,https://www.wikidata.org/wiki/Q165612,15,Ciudad Lineal,https://www.wikidata.org/wiki/Q1763694,444499,4476494,40.43724098714693,-3.6544038942331123,914 041 481,914 052 705,No mencionado,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5112,Colegio Público Carmen Cabezuelo,1,1,No mencionado,No mencionado,-METRO: García Noblejas -BUS: 4  28  38  70,BUS: 4  28  38  70,METRO: García Noblejas,,ENSEÑANZA: Educación Infantil - Primaria,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=3deaa3f5ca71c010VgnVCM1000000b205a0aRCRD,CALLE-CANGAS_DE_ONIS-NUM-7,CALLE,CANGAS DE ONIS,NUM,7,Madrid,https://www.wikidata.org/wiki/Q2807,Madrid Province,https://www.wikidata.org/wiki/Q24004405,28037,1,Simancas,https://www.wikidata.org/wiki/Q10371626,20,San Blas,https://www.wikidata.org/wiki/Q2001937,446661,4475688,40.430112607702604,-3.628834506070179,913 040 117,913 040 117,No mencionado,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5792204,Colegio Público Carmen Laforet,No mencionado,No mencionado,No mencionado,No mencionado,-BUS: 100 106 -METRO: Puerta de Arganda,BUS: 100 106,METRO: Puerta de Arganda,,ENSEÑANZA: Educación Infantil - Primaria,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=12cf00444dcca210VgnVCM2000000c205a0aRCRD,CALLE-TITANIO-V-16,CALLE,TITANIO,V,16,Madrid,https://www.wikidata.org/wiki/Q2807,Madrid Province,https://www.wikidata.org/wiki/Q24004405,28032,1,Casco Histórico de Vicálvaro,https://www.wikidata.org/wiki/Q16544374,19,Vicálvaro,https://www.wikidata.org/wiki/Q589403,449172,4472403,40.400676319677835,-3.598982213500786,917 760 141,917 604 734,cp.carmenlaforet.madrid@educa.madrid.org,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5115,Colegio Público Cervantes,1,1,1,No mencionado,-METRO: Cuatro Caminos -BUS: 3  37  45  64  66  69  124 128  149  F,BUS: 3  37  45  64  66  69  124 128  149  F,METRO: Cuatro Caminos,,ENSEÑANZA: Educación Infantil - Primaria,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=820ba3f5ca71c010VgnVCM1000000b205a0aRCRD,CALLE-RAIMUNDO_FERNANDEZ_VILLAVERDE-V-4,CALLE,RAIMUNDO FERNANDEZ VILLAVERDE,V,4,Madrid,https://www.wikidata.org/wiki/Q2807,Madrid Province,https://www.wikidata.org/wiki/Q24004405,28003,5,Ríos Rosas,https://www.wikidata.org/wiki/Q10366270,7,Chamberí,https://www.wikidata.org/wiki/Q1763370,440376,4477566,40.446612640189215,-3.7031139484944826,915 330 837,915 330 837,No mencionado,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5124,Colegio Público Ciudad Pegaso,1,1,No mencionado,No mencionado,-BUS: 77  89  101  114  115,BUS: 77  89  101  114  115,,,ENSEÑANZA: Educación Infantil - Primaria - Enseñanza bilingüe,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=52cba3f5ca71c010VgnVCM1000000b205a0aRCRD,AVENIDA-SEPTIMA-V-12,AVENIDA,SEPTIMA,V,12,Madrid,https://www.wikidata.org/wiki/Q2807,Madrid Province,https://www.wikidata.org/wiki/Q24004405,28022,6,Rejas,https://www.wikidata.org/wiki/Q10359029,20,San Blas,https://www.wikidata.org/wiki/Q2001937,449287,4477571,40.44724009402133,-3.5980274884924257,917 412 017,917 436 218,No mencionado,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5116,Colegio Público Ciudad de Badajoz,1,No mencionado,1,No mencionado,-BUS: 17 -METRO: Aviación Española -RENFE: Las Águilas,BUS: 17,METRO: Aviación Española,RENFE: Las Águilas,ENSEÑANZA: Educación Infantil - Primaria,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d71ba3f5ca71c010VgnVCM1000000b205a0aRCRD,CALLE-FRAY_JOSE_CERDEIRIÑA-V-51,CALLE,FRAY JOSE CERDEIRIÑA,V,51,Madrid,https://www.wikidata.org/wiki/Q2807,Madrid Province,https://www.wikidata.org/wiki/Q24004405,28024,7,Las Águilas,https://www.wikidata.org/wiki/Q5971372,10,Latina,https://www.wikidata.org/wiki/Q794954,433888,4470669,40.38398261095106,-3.7788988980894436,917 065 611,917 107 103,No mencionado,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5117,Colegio Público Ciudad de Córdoba,1,1,1,No mencionado,-BUS: 18  22  59  76  79  85  86  116,BUS: 18  22  59  76  79  85  86  116,,,ENSEÑANZA: Educación Infantil - Primaria - Enseñanza bilingüe,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2d2ba3f5ca71c010VgnVCM1000000b205a0aRCRD,CALLE-LILLO-S/N-1,CALLE,LILLO,S/N,1,Madrid,https://www.wikidata.org/wiki/Q2807,Madrid Province,https://www.wikidata.org/wiki/Q24004405,28041,5,Los Ángeles,https://www.wikidata.org/wiki/Q390462,17,Villaverde,https://www.wikidata.org/wiki/Q919536,440769,4468229,40.362519348197296,-3.697610896320262,913 172 417 - 606 873 006,913 179 827,cp.ciudaddecordoba.madrid@educa.madrid.org,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5118,Colegio Público Ciudad de Guadalajara,1,1,No mencionado,No mencionado,-METRO: Alameda de Osuna -BUS: 105 112 114 115 151,BUS: 105 112 114 115 151,METRO: Alameda de Osuna,,ENSEÑANZA: Educación Infantil - Primaria - Enseñanza bilingüe,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=724ba3f5ca71c010VgnVCM1000000b205a0aRCRD,CALLE-BERGANTIN-V-13,CALLE,BERGANTIN,V,13,Madrid,https://www.wikidata.org/wiki/Q2807,Madrid Province,https://www.wikidata.org/wiki/Q24004405,28042,1,Alameda de Osuna,https://www.wikidata.org/wiki/Q760737,21,Barajas,https://www.wikidata.org/wiki/Q807230,450528,4479070,40.458947463149386,-3.5847918554675733,917 470 938,917 472 064,No mencionado,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5119,Colegio Público Ciudad de Jaén,1,1,1,Motóricos,-BUS: 18 22 59 76 78 79 81 116 121 -METRO: Hospital 12 de Octubre,BUS: 18 22 59 76 78 79 81 116 121,METRO: Hospital 12 de Octubre,,ENSEÑANZA: Educación Infantil - Primaria,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c75ba3f5ca71c010VgnVCM1000000b205a0aRCRD,CALLE-MADRE_ROSA_BLANCO-V-3,CALLE,MADRE ROSA BLANCO,V,3,Madrid,https://www.wikidata.org/wiki/Q2807,Madrid Province,https://www.wikidata.org/wiki/Q24004405,28041,2,Orcasur,https://www.wikidata.org/wiki/Q10341270,12,Usera,https://www.wikidata.org/wiki/Q953368,440468,4469348,40.37258947821977,-3.701248162459656,913 174 313 - 913 171 644,913 171 644,cp.ciudaddejaen.madrid@educa.madrid.org,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5121,Colegio Público Ciudad de Roma,1,1,1,No mencionado,-METRO: Sainz de Baranda -BUS: 15  30  143 156 202 215,BUS: 15  30  143 156 202 215,METRO: Sainz de Baranda,,ENSEÑANZA: Educación Infantil - Primaria - Enseñanza bilingüe,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=628ba3f5ca71c010VgnVCM1000000b205a0aRCRD,CALLE-JUAN_ESPLANDIU-V-2,CALLE,JUAN ESPLANDIU,V,2,Madrid,https://www.wikidata.org/wiki/Q2807,Madrid Province,https://www.wikidata.org/wiki/Q24004405,28007,3,Estrella,https://www.wikidata.org/wiki/Q3773738,3,Retiro,https://www.wikidata.org/wiki/Q2002296,443564,4474129,40.41586394930115,-3.665205626185569,915 743 897,915 041 695,No mencionado,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5122,Colegio Público Ciudad de Valencia,1,1,No mencionado,No mencionado,-BUS: 58  63  145,BUS: 58  63  145,,,ENSEÑANZA: Educación Infantil - Primaria,2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b79ba3f5ca71c010VgnVCM1000000b205a0aRCRD,AVENIDA-MEDITERRANEO-V-91,AVENIDA,MEDITERRANEO,V,91,Madrid,https://www.wikidata.org/wiki/Q2807,Madrid Province,https://www.wikidata.org/wiki/Q24004405,28007,2,Santa Eugenia,https://www.wikidata.org/wiki/Q390463,18,Villa de Vallecas,https://www.wikidata.org/wiki/Q1947988,448699,4470694,40.385260536182564,-3.604406503967331,913 310 805,913 312 548,No mencionado,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5123,Colegio Público Ciudad de Zaragoza,1,1,1,No mencionado,-BUS: 105  112  115  151,BUS: 105  112  115  151,,,ENSEÑANZA: Educación Infantil - Primaria,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0daba3f5ca71c010VgnVCM1000000b205a0aRCRD,CALLE-MANUEL_AGUILAR_MUÑOZ-V-1,CALLE,MANUEL AGUILAR MUÑOZ,V,1,Madrid,https://www.wikidata.org/wiki/Q2807,Madrid Province,https://www.wikidata.org/wiki/Q24004405,28042,1,Alameda de Osuna,https://www.wikidata.org/wiki/Q760737,21,Barajas,https://www.wikidata.org/wiki/Q807230,449875,4479016,40.460302151327085,-3.5912198696737083,913 293 756 - 917 477 420,917 477 420,No mencionado,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5120,Colegio Público Ciudad de los Ángeles,1,1,1,No mencionado,-BUS: 18  22  59  79  85  86  116,BUS: 18  22  59  79  85  86  116,,,ENSEÑANZA: Educación Infantil - Primaria,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1d6ba3f5ca71c010VgnVCM1000000b205a0aRCRD,CALLE-LA_ALEGRIA_DE_LA_HUERTA-V-6,CALLE,LA ALEGRIA DE LA HUERTA,V,6,Madrid,https://www.wikidata.org/wiki/Q2807,Madrid Province,https://www.wikidata.org/wiki/Q24004405,28041,5,Los Ángeles,https://www.wikidata.org/wiki/Q390462,17,Villaverde,https://www.wikidata.org/wiki/Q919536,441002,4467672,40.35564559555992,-3.696079786555593,917 954 993,915 050 434,No mencionado,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5125,Colegio Público Claudio Moyano,1,1,1,Trastornos generales del desarrollo,-METRO: Canal  Islas Filipinas -BUS: 2  12  202,BUS: 2  12  202,METRO: Canal  Islas Filipinas,,ENSEÑANZA: Educación Infantil - Primaria - Enseñanza bilingüe,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a7dba3f5ca71c010VgnVCM1000000b205a0aRCRD,CALLE-CEA_BERMUDEZ-V-26,CALLE,CEA BERMUDEZ,V,26,Madrid,https://www.wikidata.org/wiki/Q2807,Madrid Province,https://www.wikidata.org/wiki/Q24004405,28003,6,Vallehermoso,https://www.wikidata.org/wiki/Q6122685,7,Chamberí,https://www.wikidata.org/wiki/Q1763370,439883,4476721,40.43896509232795,-3.708835358862963,915 335 718,915 335 718,No mencionado,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5277,Colegio Público Complejo Escolar Príncipe Felipe,1,1,No mencionado,No mencionado,-METRO: Barrio del Pilar -BUS: 49  83  128  132  134  137,BUS: 49  83  128  132  134  137,METRO: Barrio del Pilar,,ENSEÑANZA: Educación Infantil - Primaria - Enseñanza bilingüe,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8ff6a3f5ca71c010VgnVCM1000000b205a0aRCRD,AVENIDA-MONFORTE_DE_LEMOS-NUM-24,AVENIDA,MONFORTE DE LEMOS,NUM,24,Madrid,https://www.wikidata.org/wiki/Q2807,Madrid Province,https://www.wikidata.org/wiki/Q24004405,28029,5,La Paz,https://www.wikidata.org/wiki/Q5869740,8,Fuencarral-El Pardo,https://www.wikidata.org/wiki/Q656196,440583,4481296,40.480219870681125,-3.7010104732977656,913 146 819,913 232 548,No mencionado,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5127,Colegio Público Concepción Arenal,1,1,1,No mencionado,-METRO: Marqués de Vadillo -BUS: 23  34  35  118  119,BUS: 23  34  35  118  119,METRO: Marqués de Vadillo,,ENSEÑANZA: Educación Infantil - Primaria,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=fceba3f5ca71c010VgnVCM1000000b205a0aRCRD,CALLE-ANTONIO_LOPEZ-V-1,CALLE,ANTONIO LOPEZ,V,1,Madrid,https://www.wikidata.org/wiki/Q2807,Madrid Province,https://www.wikidata.org/wiki/Q24004405,28019,1,Comillas,https://www.wikidata.org/wiki/Q955844,11,Carabanchel,https://www.wikidata.org/wiki/Q1001991,439323,4472124,40.397503508835996,-3.7150109370450957,915 652 702 - 628 470 651,915 650 097,cp.concepcionarenal.madrid@educa.madrid.org,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5128,Colegio Público Concha Espina,1,1,1,No mencionado,-METRO: Miguel Hernandez -BUS: 54  58  103  142  143  144,BUS: 54  58  103  142  143  144,METRO: Miguel Hernandez,,ENSEÑANZA: Educación Infantil - Primaria,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=420ca3f5ca71c010VgnVCM1000000b205a0aRCRD,CALLE-GERARDO_DIEGO-NUM-6,CALLE,GERARDO DIEGO,NUM,6,Madrid,https://www.wikidata.org/wiki/Q2807,Madrid Province,https://www.wikidata.org/wiki/Q24004405,28018,4,Palomeras Sureste,https://www.wikidata.org/wiki/Q10343901,13,Puente de Vallecas,https://www.wikidata.org/wiki/Q2003054,445343,4470775,40.38577682775334,-3.643950119182148,917 781 461,917 772 584,No mencionado,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5129,Colegio Público Conde de Romanones,1,1,1,No mencionado,-METRO: El Carmen Quintana  -BUS: 21 38 48  109 146,BUS: 21 38 48  109 146,METRO: El Carmen Quintana,,ENSEÑANZA: Educación Infantil - Primaria,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=971ca3f5ca71c010VgnVCM1000000b205a0aRCRD,CALLE-ELFO-NUM-143,CALLE,ELFO,NUM,143,Madrid,https://www.wikidata.org/wiki/Q2807,Madrid Province,https://www.wikidata.org/wiki/Q24004405,28027,3,Quintana,https://www.wikidata.org/wiki/Q71810,15,Ciudad Lineal,https://www.wikidata.org/wiki/Q1763694,445523,4476514,40.43747986110289,-3.6423326381692056,913 673 655 - 914 080 947,914 080 947,No mencionado,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
6149062,Colegio Público Cortes de Cádiz,No mencionado,No mencionado,No mencionado,No mencionado,-BUS: 172 173,BUS: 172 173,,,ENSEÑANZAS: Segundo ciclo de Educación Infantil - Primaria - Enseñanza bilingüe,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=34cee4f2de891310VgnVCM2000000c205a0aRCRD,AVENIDA-NICETO_ALCALA_ZAMORA-V-48,AVENIDA,NICETO ALCALA ZAMORA,V,48,Madrid,https://www.wikidata.org/wiki/Q2807,Madrid Province,https://www.wikidata.org/wiki/Q24004405,28050,6,Valdefuentes,https://www.wikidata.org/wiki/Q10388714,16,Hortaleza,https://www.wikidata.org/wiki/Q1928529,444413,4483344,40.49893432860617,-3.656017907963137,911 727 223,911 720 746,No mencionado,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5131,Colegio Público Costa Rica,1,1,1,No mencionado,-METRO: Aluche -BUS: 17  121  131  138 -RENFE: Aluche,BUS: 17  121  131  138,METRO: Aluche,RENFE: Aluche,ENSEÑANZA: Educación Infantil - Primaria,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ec2ca3f5ca71c010VgnVCM1000000b205a0aRCRD,CALLE-CAMARENA-V-247,CALLE,CAMARENA,V,247,Madrid,https://www.wikidata.org/wiki/Q2807,Madrid Province,https://www.wikidata.org/wiki/Q24004405,28047,4,Aluche,https://www.wikidata.org/wiki/Q31140,10,Latina,https://www.wikidata.org/wiki/Q794954,435834,4470820,40.38550403353863,-3.755989664410327,917 171 601,917 171 601,No mencionado,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5132,Colegio Público Cristóbal Colón,1,1,1,Trastornos generales del desarrollo,-BUS: 22  76  86  130  131 -RENFE: Puente Alcocer,BUS: 22  76  86  130  131,,RENFE: Puente Alcocer,ENSEÑANZA: Educación Infantil - Primaria,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=324ca3f5ca71c010VgnVCM1000000b205a0aRCRD,CARRETERA-CARABANCHEL_A_VILLAVERDE-V-109,CARRETERA,CARABANCHEL A VILLAVERDE,V,109,Madrid,https://www.wikidata.org/wiki/Q2807,Madrid Province,https://www.wikidata.org/wiki/Q24004405,28041,,"Villaverde Alto, Casco Histórico de Villaverde",https://www.wikidata.org/wiki/Q390435,,Villaverde,https://www.wikidata.org/wiki/Q919536,440041,4466883,40.35035079998796,-3.706057974681441,917 973 312,917 973 312,No mencionado,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5133,Colegio Público Cuba,1,1,1,No mencionado,-METRO: Campamento  Empalme -BUS: 25  121  131  138,BUS: 25  121  131  138,METRO: Campamento  Empalme,,ENSEÑANZA: Educación Infantil - Primaria,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=875ca3f5ca71c010VgnVCM1000000b205a0aRCRD,CALLE-TEMBLEQUE-V-58,CALLE,TEMBLEQUE,V,58,Madrid,https://www.wikidata.org/wiki/Q2807,Madrid Province,https://www.wikidata.org/wiki/Q24004405,28024,4,Aluche,https://www.wikidata.org/wiki/Q31140,10,Latina,https://www.wikidata.org/wiki/Q794954,435382,4471888,40.39509014363514,-3.761411071256881,915 187 564,915 180 170,No mencionado,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5135,Colegio Público Daniel Vázquez Díaz,1,1,1,Trastornos generales del desarrollo,-METRO: Valdezarza -BUS: 126 127  128  132,BUS: 126 127  128  132,METRO: Valdezarza,,ENSEÑANZA: Educación Infantil - Primaria,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=228ca3f5ca71c010VgnVCM1000000b205a0aRCRD,CALLE-ARMENTEROS-V-46,CALLE,ARMENTEROS,V,46,Madrid,https://www.wikidata.org/wiki/Q2807,Madrid Province,https://www.wikidata.org/wiki/Q24004405,28039,4,Valdezarza,https://www.wikidata.org/wiki/Q10388728,9,Moncloa-Aravaca,https://www.wikidata.org/wiki/Q2017682,439552,4479590,40.464777111936684,-3.7130226942453906,914 505 842,913 117 764,No mencionado,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
5136,Colegio Público Dionisio Ridruejo,1,1,1,No mencionado,-METRO: San Lorenzo -BUS: 72  87,BUS: 72  87,METRO: San Lorenzo,,ENSEÑANZA: Educación Infantil - Primaria - Enseñanza bilingüe,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=779ca3f5ca71c010VgnVCM1000000b205a0aRCRD,CALLE-ZIPAQUIRA-V-14,CALLE,ZIPAQUIRA,V,14,Madrid,https://www.wikidata.org/wiki/Q2807,Madrid Province,https://www.wikidata.org/wiki/Q24004405,28033,4,Pinar del Rey,https://www.wikidata.org/wiki/Q10349788,16,Hortaleza,https://www.wikidata.org/wiki/Q1928529,446211,4480453,40.47301835441678,-3.6345431561438026,917 639 188,917 639 188,No mencionado,/contenido/entidadesYorganismos/CentrosEducacion/ColegiosPublicos
