PK;NOMBRE;DESCRIPCION-ENTIDAD;HORARIO;EQUIPAMIENTO;TRANSPORTE;DESCRIPCION;ACCESIBILIDAD;CONTENT-URL;NOMBRE-VIA;CLASE-VIAL;TIPO-NUM;NUM;PLANTA;PUERTA;ESCALERAS;ORIENTACION;LOCALIDAD;PROVINCIA;CODIGO-POSTAL;COD-BARRIO;BARRIO;COD-DISTRITO;DISTRITO;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TELEFONO;FAX;EMAIL;TIPO;
172693;"Agencia de Zona de Villaverde";"Agencia de Colocación Autorizada 1300000002";"De lunes a viernes de 8:30 a 14 horas.";"Para las personas desempleadas:   Orientación laboral. Bolsa de Empleo. Autoempleo.      Puede solicitar cita previa a través de los siguientes canales de Línea Madrid:  En línea: accediendo al Sistema municipal de cita previa, seleccionando trámite o servicio: Empleo por cuenta ajena. Información y orientación laboral. Bolsa de empleo  o  Empleo por cuenta propia. Asesoramiento individual.  Telefónica: a través del 010 o del 915 298 210 (Teléfono gratuito) Si quieres que nos pongamos en contacto contigo por teléfono cumplimenta el  formulario .  Presencial: en las Oficinas de Atención a la Ciudadanía.  Para la primera cita es necesario presentar la siguiente documentación:   DNI/NIE (Permiso de trabajo) Acreditación de experiencia laboral (vida laboral) Acreditación de formación reglada y complementaria. Carnéts profesionales (si se poseen) Certificados (discapacidad, etcétera) Currículum Vitae actualizado. Tarjeta de la Demanda de Empleo.   Servicio para empresas:   Asesoramiento en gestión de Recursos Humanos. Intermediación laboral.  Para empresas no es necesario pedir cita previa.";"Metro: Ciudad de los Ángeles Bus: 22, 86";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5a62ff632081c010VgnVCM1000000b205a0aRCRD";"OROVILLA";"AVENIDA";"V";"54";"";"";"";"";"MADRID";"MADRID";"28041";"4";"LOS ROSALES";"17";"VILLAVERDE";"441425";"4467791";"40.358565879253504";"-3.6898445513068863";"917 239 223";"";"azvillaverdeae@madrid.es";"/contenido/entidadesYorganismos/OficinasEmpleo"; 
209;"Alcaldía";"Titular:  José Luis Martínez-Almeida Navasq&amp;uuml;és";"";"";"Metro: Banco de España (Línea 2)  Bus: E1, 203, 14, 27, 37, 45, C03, 1, 146, 15, 2, 20, 51, 52, 74, 9, 10, 34, 001  Bicimad: Estación 86 (Plaza Cibeles)  Aparcamiento: Montalbán (49), calle Montalbán (entre calle Alfonso XI y paseo Prado)";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7324ff632081c010VgnVCM1000000b205a0aRCRD";"MONTALBAN";"CALLE";"V";"1";"4";"";"";"";"MADRID";"MADRID";"28014";"5";"LOS JERONIMOS";"3";"RETIRO";"441281";"4474416";"40.418291440980205";"-3.69213979278398";"010";"";"alcalde@madrid.es";"/contenido/entidadesYorganismos/AyuntamientoMadrid/GobiernoMunicipalAlcaldeJuntaGobierno"; 
1681;"Almacén de Villa";"En el Almacén de Villa se depositan muebles y enseres que, como consecuencia de lanzamientos por desahucios o con motivo de derribos forzosos, hundimientos, incendios o cualquier otra causa, ocupasen la vía pública, contraviniendo las ordenanzas municipales. También se depositan  muebles y enseres a instancia de algún órgano municipal como consecuencia de un procedimiento de ejecución subsidiaria por ocupación no autorizada de la vía pública: mobiliario de terrazas, carteles, etc. Para retirar los depósitos hay que abonar la Tasa por Prestación de Servicios de Retirada, Transporte y Almacenaje en el Almacén de Villa, de conformidad con lo estipulado en la Ordenanza Fiscal de la referida Tasa, cuando no sea aplicable la prevista reducción del 100%. Los propietarios de los bienes depositados en el Almacén de Villa tienen derecho:   A ser informados sobre las condiciones del depósito así como de los requisitos para su retirada.  A que sus muebles y enseres se custodien con la máxima diligencia y en condiciones que impidan su deterioro.  A retirar prendas de ropa o documentos personales en las condiciones recogidas en el Reglamento de gestión de los bienes muebles depositados en el Almacén de Villa.  A recibir sus muebles y enseres en las mismas condiciones en que fueron depositados en el Almacén de Villa, sin perjuicio de lo previsto en el Reglamento.  Para ver la ubicación concreta de esta instalación consultar los planos adjuntos.";"De lunes a viernes de 8:30 a 14:30 horas. Cerrado los días 24 y 31 de diciembre. Horario de verano, de 15 de junio a 15 de septiembre, y en la semana de San Isidro de 8:30 a 14 horas.  Para depósito y retirada de mobiliario, enseres y otros efectos, personarse una hora antes del cierre. Antes de personarse para recuperar el mobiliario depositado como consecuencia de una ejecución subsidiaria se recomienda ponerse en contacto con el Almacén de Villa a efectos de constatar su entrada en esta dependencia.";"";"Cercanías Renfe: Vicálvaro (C2)  Metro: Puerta de Arganda (línea 9)";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f68f76172d71c010VgnVCM1000000b205a0aRCRD";"AHUMAOS";"CALLE";"V";"27";"";"";"";"";"MADRI";"MADRID";"28052";"1";"CASCO H.VICALVARO";"19";"VICALVARO";"449259";"4471684";"40.394217911016575";"-3.5978817131516236";"916 748 880";"";"";"/contenido/entidadesYorganismos/AyuntamientoMadrid/OtrasEntidadesAdministrativasAyto"; 
11483771;"Aparcamiento disuasorio Aviación Española";"";"Abierto 24 horas";"";"Autobuses:      EMT:  Línea 17 (destino Pl. Mayor) y línea 39 (destino Pl. España)  EMT (Líneas nocturnas): N19     Metro:      Aviación Española (L10)";"Plazas:  para automóviles: 344 (de las cuales, 10 para coche eléctrico) para motocicletas: 25 para bicicletas: 10   Código del aparcamiento: 1024";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1ec084bc6763c710VgnVCM1000001d4a900aRCRD";"FUENTE DE LIMA";"CALLE";"V";"5";"";"";"";"";"MADRID";"MADRID";"28024";"7";"LAS AGUILAS";"10";"LATINA";"433485";"4470588";"40.38323792632855";"-3.783621006318095";"";"";"";"/contenido/entidadesYorganismos/AparcamientosPublicos"; 
11413444;"Aparcamiento disuasorio Fuente de la Mora";"";"Abierto 24 horas";"";"Autobuses:     EMT:  150      Cercanias:      Estación de cercanias Fuente de la Mora C1, C10      Tranvía:      ML1";"Plazas:  para automóviles: 368 (de las cuales, 10 para coche eléctrico y 12 para coches adaptados PMR) para motocicletas: 35   Código del aparcamiento: 1626";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=cbb3ed735e9f9710VgnVCM1000001d4a900aRCRD";"MANOTERAS";"AVENIDA";"V";"1";"";"";"";"";"MADRID";"MADRID";"28050";"6";"VALDEFUENTES";"16";"HORTALEZA";"443680";"4481739";"40.4844428688153";"-3.66450251273440";"";"";"";"/contenido/entidadesYorganismos/AparcamientosPublicos"; 
11544464;"Aparcamiento disuasorio Islazul";"";"";"";"Autobuses:      EMT:  SE Plaza Elíptica &amp;ndash; Islazul, 118, E1, 35 y N16   EMT(Líneas nocturnas): N16      Metro:      La Peseta (L11)";"Número de plazas: 224 plazas  Código del aparcamiento: 1114";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=83bf252aa267d710VgnVCM1000001d4a900aRCRD";"CALDERILLA";"CALLE";"V";"1";"";"";"";"";"MADRID";"MADRID";"28054";"6";"BUENAVISTA";"11";"CARABANCHEL";"437347";"4468555";"40.36521668890186";"-3.737923481612698";"";"";"";"/contenido/entidadesYorganismos/AparcamientosPublicos"; 
11413620;"Aparcamiento disuasorio Pitis";"";"Abierto 24 horas";"";"Autobuses:     EMT:  64, 82      Cercanias:      Estación de cercanias Pitis C3, C8      Metro:       Línea 7";"Plazas:  para automóviles: 402 (de las cuales, 10 para coche eléctrico y 12 para coches adaptados PMR) para motocicletas: 34   Código del aparcamiento: 828";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1642e9887f9f9710VgnVCM2000001f4a900aRCRD";"GLORIA FUERTES";"CALLE";"V";"";"";"";"";"";"MADRID";"MADRID";"28049";"2";"FUENTELARREINA";"8";"FUENCARRAL-EL PARDO";"438372";"4482864";"40.4941929509737";"-3.72723600089653";"";"";"";"/contenido/entidadesYorganismos/AparcamientosPublicos"; 
81736;"Aparcamiento mixto. Corona Boreal";"";"";"";"";"Plazas: 125 públicas y 125 para residentes  Información sobre accesibilidad:  No tiene escaleras adaptadas Ascensor de salida a la calle Pérez de Victoria 2 aseos accesibles (1&amp;ordf; planta) Plazas para minusválidos residentes: 3    Abierto 24 horas   Titularidad: Ayuntamiento de Madrid";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=db8bc2c6e051c010VgnVCM2000000c205a0aRCRD";"PEREZ DE VICTORIA";"CALLE";"V";"2";"";"";"";"";"MADRID";"MADRID";"28023";"7";"ARAVACA";"9";"MONCLOA-ARAVACA";"433515";"4478978";"40.4588137783281";"-3.78414489510692";"913 573 714";"";"parkingcoronaboreal@hotmail.com";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
13465;"Aparcamiento mixto. Montalbán";"";"";"";"";"Plazas:   146 Residenciales 130 Rotacionales    Abierto 24 horas    Titularidad:  Ayuntamiento de Madrid   Gestión: Empresa Municipal de Transportes (EMT) (más información)";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f0967339ae51c010VgnVCM2000000c205a0aRCRD";"MONTALBAN";"CALLE";"V";"4";"OT";"AN";"S";"";"MADRID";"MADRID";"28014";"5";"LOS JERONIMOS";"3";"RETIRO";"441381";"4474402";"40.4181859174944";"-3.69095813503217";"";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
13457;"Aparcamiento mixto. Velázquez - Jorge Juan";"";"";"";"";"Plazas: 548 públicas y 395 para residentes Abierto 24 horas Admite Tarjeta BonoRed  Titularidad: Ayuntamiento de Madrid";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d11f15cbed51c010VgnVCM2000000c205a0aRCRD";"VELAZQUEZ";"CALLE";"V";"1";"";"";"";"";"MADRID";"MADRID";"28001";"1";"RECOLETOS";"4";"SALAMANCA";"441946";"4475076";"40.4242991698907";"-3.68435762446743";"";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
24093;"Aparcamiento para residentes. Antonio Mena";"";"";"";"";"Plazas: 313 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=78726545f951c010VgnVCM2000000c205a0aRCRD";"DOCTOR GARCIA TAPIA";"AVENIDA";"V";"119";"";"";"";"";"MADRID";"MADRID";"28030";"3";"MARROQUINA";"14";"MORATALAZ";"445535";"4473537";"40.4106715339171";"-3.6419244141850147";"";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
170742;"Aparcamiento para residentes. Azuaga";"";"";"";"";"Plazas: 261 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f8a4ff632081c010VgnVCM1000000b205a0aRCRD";"SAN RESTITUTO";"CALLE";"V";"33";"";"";"";"";"MADRID";"MADRID";"28039";"4";"VALDEZARZA";"9";"MONCLOA-ARAVACA";"439657";"4479590";"40.464795265151";"-3.71176345766358";"";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
13633;"Aparcamiento para residentes. Baviera";"";"";"";"";"Plazas: 208 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f09015cbed51c010VgnVCM2000000c205a0aRCRD";"AMERICA";"AVENIDA";"V";"58";"";"";"";"";"MADRID";"MADRID";"28028";"4";"GUINDALERA";"4";"SALAMANCA";"443716";"4477100";"40.4426506327506";"-3.66366865324948";"";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
183760;"Aparcamiento para residentes. Doce de Octubre";"";"";"";"";"Plazas: 694 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4826bdc85c01c010VgnVCM2000000c205a0aRCRD";"ALCALDE SAINZ DE BARANDA";"CALLE";"V";"";"";"";"";"";"MADRID";"MADRID";"28009";"4";"IBIZA";"3";"RETIRO";"442633";"4474354";"40.4178437921393";"-3.67619550529124";"S/T";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
13635;"Aparcamiento para residentes. Francisco Rioja";"";"";"";"";"Plazas: 392 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=537715cbed51c010VgnVCM2000000c205a0aRCRD";"LUIS RUIZ";"CALLE";"V";"27";"";"";"";"";"MADRID";"MADRID";"28017";"2";"PUEBLO NUEVO";"15";"CIUDAD LINEAL";"445873";"4475766";"40.430778722730366";"-3.6381242830303946";"";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
13634;"Aparcamiento para residentes. Francos Rodríguez";"";"";"";"";"Plazas: 296 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a99715cbed51c010VgnVCM2000000c205a0aRCRD";"NUMANCIA";"CALLE";"V";"63";"";"";"";"";"MADRID";"MADRID";"28039";"1";"BELLAS VISTAS";"6";"TETUAN";"439795";"4478705";"40.456831249177";"-3.71005050591214";"";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
183550;"Aparcamiento para residentes. Menorca";"";"";"";"";"Plazas: 862 Abierto: 24 horas  Titularidad: Ayuntamiento de Madrid";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9e46bdc85c01c010VgnVCM2000000c205a0aRCRD";"NARVAEZ";"CALLE";"V";"";"";"";"";"";"MADRID";"MADRID";"28009";"2";"GOYA";"4";"SALAMANCA";"442641";"4474589";"40.41995872846091";"-3.676118113622223";"";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
7393089;"Aparcamiento público. Auditorio Nacional de Música (Príncipe de Vergara)";"";"";"";"";"Plazas: 376 Abierto 24 horas Admite la Tarjeta Bono Red  Titularidad: Ayuntamiento de Madrid";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ed88f25e040c4410VgnVCM2000000c205a0aRCRD";"CARTAGENA";"CALLE";"V";"178";"0";"01";"";"";"MADRID";"MADRID";"28002";"3";"CIUDAD JARDIN";"5";"CHAMARTIN";"442528";"4477292";"40.44429510303696";"-3.6776974842015506";"";"";"";"/contenido/entidadesYorganismos/AparcamientosPublicos"; 
13473;"Aparcamiento público. Descalzas";"";"";"";"";"Plazas: 400  Abierto 24 horas Admite Tarjeta BonoRed  Titularidad: Ayuntamiento de Madrid";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=98e77339ae51c010VgnVCM2000000c205a0aRCRD";"DESCALZAS";"PLAZA";"V";"3";"";"";"";"";"MADRID";"MADRID";"28013";"6";"SOL";"1";"CENTRO";"440016";"4474443";"40.41845756968";"-3.70704603703524";"91 532 57 57";"";"";"/contenido/entidadesYorganismos/AparcamientosPublicos"; 
13478;"Aparcamiento público. Glorieta Puerta de Toledo";"";"";"";"";"Plazas: 240 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid  Teléfonos: 91 365 49 32                    669 523 992";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5f477339ae51c010VgnVCM2000000c205a0aRCRD";"PUERTA DE TOLEDO";"GLORIETA";"V";"";"";"";"";"";"MADRID";"MADRID";"28005";"2";"EMBAJADORES";"1";"CENTRO";"439754";"4473216";"40.407386591674";"-3.71001515747525";"";"";"";"/contenido/entidadesYorganismos/AparcamientosPublicos"; 
13467;"Aparcamiento público. Las Cortes";"";"";"";"";"Plazas: 480 Abierto 24 horas Admite Tarjeta BonoRed  Titularidad: Ayuntamiento de Madrid";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=42c77339ae51c010VgnVCM2000000c205a0aRCRD";"CORTES";"PLAZA";"V";"13";"";"";"";"";"MADRID";"MADRID";"28014";"3";"CORTES";"1";"CENTRO";"441009";"4474126";"40.41567209145918";"-3.695312097854121";"";"";"";"/contenido/entidadesYorganismos/AparcamientosPublicos"; 
13449;"Aparcamiento público. Luna - Tudescos";"";"";"";"";"Plazas: 481 Abierto 24 horas Admite Tarjeta BonoRed  Titularidad: Ayuntamiento de Madrid";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=54467339ae51c010VgnVCM2000000c205a0aRCRD";"SANTA MARIA SOLEDAD TORRES ACOSTA";"PLAZA";"V";"2";"0";"02";"";"";"MADRID";"MADRID";"28004";"5";"UNIVERSIDAD";"1";"CENTRO";"440134";"4474800";"40.4216849699782";"-3.70568981924281";"";"";"";"/contenido/entidadesYorganismos/AparcamientosPublicos"; 
13451;"Aparcamiento público. Mostenses";"";"";"";"";"Plazas: 361  Información sobre accesibilidad:   No tiene escaleras adaptadas 1 ascensor 1 aseo accesible en 2&amp;ordf;  planta Plaza para minusválidos residentes: 16   Abierto 24 horas   Admite Tarjeta BonoRed    Titularidad: Ayuntamiento de Madrid";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=fe0881eb5f51c010VgnVCM2000000c205a0aRCRD";"GARCIA MOLINAS";"CALLE";"V";"4";"";"";"";"";"MADRID";"MADRID";"28015";"5";"UNIVERSIDAD";"1";"CENTRO";"439868";"4474918";"40.4227275539507";"-3.70883461506948";"902 283 080";"";"";"/contenido/entidadesYorganismos/AparcamientosPublicos"; 
13454;"Aparcamiento público. Plaza de Colón";"";"";"";"";"Plazas: 611 Abierto 24 horas Admite Tarjeta BonoRed  Titularidad: Ayuntamiento de Madrid";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a5777339ae51c010VgnVCM2000000c205a0aRCRD";"GOYA";"CALLE";"V";"2";"";"";"";"";"MADRID";"MADRID";"28001";"1";"RECOLETOS";"4";"SALAMANCA";"441598";"4475205";"40.4254346221439";"-3.6884680270103";"915 761 837";"";"";"/contenido/entidadesYorganismos/AparcamientosPublicos"; 
11750494;"Aparcamiento público. San Epifanio";"";"";"";"";"Plazas: 501  Actualmente Cerrado     Titularidad: Ayuntamiento de Madrid";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=dac3493077fc2810VgnVCM1000001d4a900aRCRD";"SAN EPIFANIO";"CALLE";"V";"9";"";"";"";"";"MADRID";"MADRID";"28005";"1";"IMPERIAL";"2";"ARGANZUELA";"438957";"4472467";"40.4005782139287";"-3.71933799002069";"915 214 312";"";"";"/contenido/entidadesYorganismos/AparcamientosPublicos"; 
13456;"Aparcamiento público. Santa Ana";"";"";"";"";"Plazas: 325  Información sobre accesibilidad:   No tiene escaleras adaptadas 1 ascensor 1 aseo accesible en 1&amp;ordf; planta Plaza para minusválidos residentes: 6   Abierto 24 horas   Admite Tarjeta BonoRed   Titularidad: Ayuntamiento de Madrid";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9b5881eb5f51c010VgnVCM2000000c205a0aRCRD";"SANTA ANA";"PLAZA";"V";"";"";"";"";"";"MADRID";"MADRID";"28012";"3";"CORTES";"1";"CENTRO";"440563";"4474003";"40.4145312089554";"-3.70056009896723";"915 214 312";"";"";"/contenido/entidadesYorganismos/AparcamientosPublicos"; 
13468;"Aparcamiento público. Velázquez - Juan Bravo";"";"";"";"";"Plazas: 371 Abierto 24 horas Admite Tarjeta BonoRed  Titularidad: Ayuntamiento de Madrid";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e3077339ae51c010VgnVCM2000000c205a0aRCRD";"VELAZQUEZ";"CALLE";"V";"88";"OD";"01";"T";"";"MADRID";"MADRID";"28006";"6";"CASTELLANA";"4";"SALAMANCA";"442029";"4475903";"40.4317523227148";"-3.68345337033197";"";"";"";"/contenido/entidadesYorganismos/AparcamientosPublicos"; 
13453;"Aparcamiento público. Villa de París";"";"";"";"";"Plazas rotación: 169  Plazas motos: 2   Información sobre accesibilidad:   No tiene escaleras adaptadas No disponde de ascensor 1 aseo accesible Plaza para minusválidos residentes: 13   Abierto 24 horas       Titularidad: Ayuntamiento de Madrid  Gestión: Empresa Municipal de Transportes (EMT) (más información)";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=38a881eb5f51c010VgnVCM2000000c205a0aRCRD";"VILLA DE PARIS";"PLAZA";"V";"1";"";"";"";"";"MADRID";"MADRID";"28004";"4";"JUSTICIA";"1";"CENTRO";"441265";"4475176";"40.4251485828521";"-3.69239569495104";"";"";"";"/contenido/entidadesYorganismos/AparcamientosPublicos"; 
23711;"Apartamentos Municipales para Mayores 'Retiro'";"";"";"Alojamiento.";"Metro: Sainz de BarandaBus: 15, 30, 56, 143, 202";"Condiciones de Admisión: - Estar empadronado en el municipio de Madrid.- Ser mayor de 65 años (también el cónyuge que conviva con él, siempre que tenga cumplidos los 60 años).- Ser autónomo en la realización de las actividades básicas diarias.- Carecer de vivienda propia o ser ésta inadecuada y/o encontrarse en riesgo por vivir solo.- Estar dispuesto a ingresar en un Centro Residencial Asistido cuando no se valga por sí mismo.";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ce926545f951c010VgnVCM2000000c205a0aRCRD";"JOSE MARTINEZ DE VELASCO";"CALLE";"V";"22";"";"";"";"";"MADRID";"MADRID";"28007";"3";"ESTRELLA";"3";"RETIRO";"443346";"4473992";"40.41461489944016";"-3.667774590446818";"915 571 319";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialMayores/ResidenciasApartamentosMayores"; 
11824;"Apartamentos Municipales para Mayores 'San Francisco'";"";"";"Alojamiento.";"Metro: LatinaBus: 3, 148";"Condiciones de Admisión: - Estar empadronado en el municipio de Madrid.- Ser mayor de 65 años (también el cónyuge que conviva con él, siempre que tenga cumplidos los 60 años).- Ser autónomo en la realización de las actividades básicas diarias.- Carecer de vivienda propia o ser ésta inadecuada y/o encontrarse en riesgo por vivir solo.- Estar dispuesto a ingresar en un Centro Residencial Asistido cuando no se valga por sí mismo.";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8300d4985261c010VgnVCM1000000b205a0aRCRD";"JERTE";"CALLE";"V";"3";"";"";"";"";"MADRID";"MADRID";"28005";"1";"PALACIO";"1";"CENTRO";"439289";"4473597";"40.41077050441227";"-3.715552056000273";"913 644 005";"";"";"/contenido/entidadesYorganismos/CentrosAtencionSocialMayores/ResidenciasApartamentosMayores"; 
1737;"Archivo de Villa";"El Archivo General de la Villa de Madrid aparece por vez primera en una Real Provisión de Carlos I (1525). En el siglo XVIII el Archivo de Villa se organiza definitivamente. Desde hace trescientos años esta institución gestiona, describe, conserva y difunde los documentos generados por el Ayuntamiento de Madrid y, ya en el siglo XX, por los Ayuntamientos anexionados, a los que se suman colecciones y fondos privados.";"Sala de investigación: de lunes a viernes de 9 a 14 horas, previa cita en el teléfono 914 801 308.  Cerrado sábados, festivos y los días 24 y 31 de diciembre  Horario de verano, del 15 de junio al 15 de septiembre,  y semana de San Isidro:    Sala de investigación: de lunes a viernes de 9 a 13:30 horas";"El Archivo presta los siguientes servicios:  Información general Consulta de documentos Apoyo a la investigación y consulta de los fondos Reproducción de documentos Búsqueda especializada de información en la documentación archivística Servicio interno de apoyo a otras unidades Actividades culturales y divulgativas Préstamo de documentos para exposiciones Sugerencias, reclamaciones y felicitaciones";"Metro: Ventura Rodríguez, Plaza de España, San Bernardo y Noviciado Bus: 1 , 2 , 21 , 44 , 74 , 133, Minibús M-2 BICIMAD: Estación 13 (calle Conde Duque 22)";"Requisitos   Sala de investigación: Documento Nacional de Identidad. Información administrativa: solicitud por escrito, presentada en cualquiera de los registros municipales del Ayuntamiento de Madrid de manera presencial o enviada a través de los formularios disponibles en la sede electrónica con certificado digital.   Puestos para investigación: 40";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=dfbf76172d71c010VgnVCM1000000b205a0aRCRD";"CONDE DUQUE";"CALLE";"V";"11";"";"";"";"";"MADRID";"MADRID";"28015";"5";"UNIVERSIDAD";"1";"CENTRO";"439754";"4475499";"40.427938443518215";"-3.710240346719518";"915 885 761";"";"archivovilla@madrid.es";"/contenido/entidadesYorganismos/ArchivosCentrosDocumentacion"; 
10559510;"Arganzuela. Unidad de Participación Ciudadana y Cooperación Público Social";"";"";"";"Metro: Legazpi (líneas, 3, 6) Bus: 6, 18, 62, 78, 148";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ca8475a841700610VgnVCM2000001f4a900aRCRD";"CHOPERA";"PASEO";"V";"10";"";"";"";"";"MADRID";"MADRID";"28045";"3";"CHOPERA";"2";"ARGANZUELA";"440713";"4471660";"40.393432756132874";"-3.6985778802913103";"915 887 035";"";"npartcarganzuela@madrid.es";"/contenido/entidadesYorganismos/AdministracionCentral/OtrasEntidades"; 
