num_expediente;fecha;hora;localizacion;numero;cod_distrito;distrito;tipo_accidente;estado_meteorológico;tipo_vehiculo;tipo_persona;rango_edad;sexo;cod_lesividad;lesividad;coordenada_x_utm;coordenada_y_utm;positiva_alcohol;positiva_droga
2022S015160;17/05/2022;18:40:00;CALL. VALLE DE MENA / CALL. ANTONIO MACHADO;2;8;FUENCARRAL-EL PARDO;Colisión lateral;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 25 a 29 años;Mujer;2;Ingreso inferior o igual a 24 horas;439371,192;4480176,45;N;NULL
2022S015238;18/05/2022;19:35:00;PASEO. CASTAÑOS / CMNO. RUISEÑOR;0;9;MONCLOA-ARAVACA;Atropello a persona;Despejado;Bicicleta;Conductor;De 18 a 20 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;437470,609;4474309,617;N;NULL
2022S015238;18/05/2022;19:35:00;PASEO. CASTAÑOS / CMNO. RUISEÑOR;0;9;MONCLOA-ARAVACA;Atropello a persona;Despejado;Bicicleta;Peatón;De 55 a 59 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;437470,609;4474309,617;N;NULL
2022S015275;19/05/2022;7:40:00;CALL. MAURICIO LEGENDRE / CALL. AGUSTIN DE FOXA;8;5;CHAMARTÍN;Caída;Despejado;Bicicleta;Conductor;De 50 a 54 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;441794,904;4480041,194;N;NULL
2022S015306;19/05/2022;11:40:00;PLAZA. CASTILLA, 3;3;6;TETUÁN;Alcance;Despejado;Bicicleta;Conductor;De 55 a 59 años;Hombre;1;Atención en urgencias sin posterior ingreso;441518,428;4479643,779;N;NULL
2022S015392;19/05/2022;11:50:00;PARQUE JUAN CARLOS I;1;21;BARAJAS;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 60 a 64 años;Hombre;2;Ingreso inferior o igual a 24 horas;448808,8;4478486,577;N;NULL
2022S015392;19/05/2022;11:50:00;PARQUE JUAN CARLOS I;1;21;BARAJAS;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Peatón;De 65 a 69 años;Hombre;14;Sin asistencia sanitaria;448808,8;4478486,577;N;NULL
2022S015436;20/05/2022;18:50:00;CALL. ALCALDE SAINZ DE BARANDA, 92;92;4;SALAMANCA;Colisión frontal;Despejado;Bicicleta;Conductor;De 40 a 44 años;Hombre;2;Ingreso inferior o igual a 24 horas;443812,476;4474719,594;N;NULL
2022S015436;20/05/2022;18:50:00;CALL. ALCALDE SAINZ DE BARANDA, 92;92;4;SALAMANCA;Colisión frontal;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;Desconocido;Hombre;14;Sin asistencia sanitaria;443812,476;4474719,594;N;NULL
2022S015444;20/05/2022;20:30:00;CALL. VALENCIA, 19;19;1;CENTRO;Atropello a persona;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 40 a 44 años;Hombre;14;Sin asistencia sanitaria;440623,088;4473120,203;N;NULL
2022S015444;20/05/2022;20:30:00;CALL. VALENCIA, 19;19;1;CENTRO;Atropello a persona;Despejado;Bicicleta EPAC (pedaleo asistido);Peatón;De 70 a 74 años;Mujer;3;Ingreso superior a 24 horas;440623,088;4473120,203;N;NULL
2022S015487;21/05/2022;4:55:00;CALL. GOYA, 61;61;4;SALAMANCA;Alcance;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 21 a 24 años;Hombre;2;Ingreso inferior o igual a 24 horas;442232,837;4475164,523;N;NULL
2022S015511;21/05/2022;10:25:00;CALL. VELAZQUEZ, 30;30;4;SALAMANCA;Alcance;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 45 a 49 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;441967,701;4475138,875;N;NULL
2022S015513;21/05/2022;12:20:00;AVDA. ALBUFERA / CALL. PEDRO LABORDE;246;13;PUENTE DE VALLECAS;Atropello a persona;Despejado;Bicicleta;Conductor;De 55 a 59 años;Hombre;NULL;NULL;445174,053;4471279,771;N;NULL
2022S015513;21/05/2022;12:20:00;AVDA. ALBUFERA / CALL. PEDRO LABORDE;246;13;PUENTE DE VALLECAS;Atropello a persona;Despejado;Bicicleta;Peatón;De 70 a 74 años;Mujer;NULL;NULL;445174,053;4471279,771;N;NULL
2022S015589;22/05/2022;8:30:00;GTA. PIRAMIDES / PASEO. ACACIAS;2;2;ARGANZUELA;Colisión lateral;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 25 a 29 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;439431,439;4472506,688;N;NULL
2022S015603;22/05/2022;10:40:00;AVDA. NICETO ALCALA ZAMORA, 37;37;16;HORTALEZA;Alcance;Despejado;Bicicleta;Conductor;De 55 a 59 años;Hombre;2;Ingreso inferior o igual a 24 horas;445205,207;4482444,838;N;NULL
2022S015664;21/05/2022;9:45:00;RONDA. LAGO, 5;5;9;MONCLOA-ARAVACA;Atropello a persona;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;2;Ingreso inferior o igual a 24 horas;437338,857;4474187,147;N;NULL
2022S015664;21/05/2022;9:45:00;RONDA. LAGO, 5;5;9;MONCLOA-ARAVACA;Atropello a persona;Despejado;Bicicleta;Peatón;De 35 a 39 años;Mujer;2;Ingreso inferior o igual a 24 horas;437338,857;4474187,147;N;NULL
2022S015671;23/05/2022;14:25:00;AVDA. MACHUPICHU, 1;1;16;HORTALEZA;Caída;Despejado;Bicicleta;Conductor;De 50 a 54 años;Hombre;2;Ingreso inferior o igual a 24 horas;446997,242;4478447,879;N;NULL
2022S015672;22/05/2022;22:00:00;CALL. VALLEHERMOSO / CALL. JOAQUIN MARIA LOPEZ;72;7;CHAMBERÍ;Colisión fronto-lateral;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 25 a 29 años;Hombre;14;Sin asistencia sanitaria;439921,46;4476569,812;N;NULL
2022S015712;23/05/2022;19:35:00;GLORIETA CARLOS LLAMAS;0;20;SAN BLAS-CANILLEJAS;Colisión lateral;Despejado;Bicicleta;Conductor;De 50 a 54 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;448711,72;4477725,299;N;NULL
2022S015712;23/05/2022;19:35:00;GLORIETA CARLOS LLAMAS;0;20;SAN BLAS-CANILLEJAS;Colisión lateral;Despejado;Bicicleta;Conductor;De 50 a 54 años;Mujer;14;Sin asistencia sanitaria;448711,72;4477725,299;N;NULL
2022S015739;24/05/2022;10:20:00;CTRA. CARABANCHEL A ARAVACA, 56;56;10;LATINA;Alcance;Despejado;Bicicleta;Conductor;De 50 a 54 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;434281,779;4472137,755;N;NULL
2022S015769;17/05/2022;17:00:00;CALL. FRANCISCO SILVELA / CALL. JOSE ORTEGA Y GASSET;13;4;SALAMANCA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 40 a 44 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;443133,18;4475681,611;N;NULL
2022S015843;25/05/2022;12:10:00;CALL. ALCALDE SAINZ DE BARANDA, 92;92;4;SALAMANCA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 50 a 54 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;443785,858;4474713,592;N;NULL
2022S015847;25/05/2022;13:50:00;AVDA. MANZANARES, 174;174;11;CARABANCHEL;Atropello a persona;Despejado;Bicicleta;Conductor;De 70 a 74 años;Hombre;14;Sin asistencia sanitaria;439988,129;4471899,983;N;NULL
2022S015847;25/05/2022;13:50:00;AVDA. MANZANARES, 174;174;11;CARABANCHEL;Atropello a persona;Despejado;Bicicleta;Peatón;De 70 a 74 años;Mujer;1;Atención en urgencias sin posterior ingreso;439988,129;4471899,983;N;NULL
2022S015855;25/05/2022;15:15:00;CALL. JOSE ANTONIO NOVAIS, 2;2;9;MONCLOA-ARAVACA;Caída;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;438322,851;4477496,58;N;NULL
2022S015864;25/05/2022;18:20:00;GTA. BILBAO / CALL. LUCHANA;1;7;CHAMBERÍ;Alcance;Despejado;Bicicleta;Conductor;De 18 a 20 años;Mujer;14;Sin asistencia sanitaria;440464,551;4475606,779;N;NULL
2022S015877;25/05/2022;20:35:00;CALL. BUSTILLO DEL ORO, 18A;18A;6;TETUÁN;Colisión frontal;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;440049,259;4479177,431;N;NULL
2022S015916;26/05/2022;9:28:00;CMNO. SOTILLO A FUENCARRAL / CMNO. VALVERDE;1;8;FUENCARRAL-EL PARDO;Colisión frontal;Despejado;Bicicleta;Conductor;De 55 a 59 años;Hombre;2;Ingreso inferior o igual a 24 horas;441537,665;4486194,197;N;NULL
2022S016013;27/05/2022;8:20:00;PLAZA. DUQUE DE PASTRANA, 7;7;5;CHAMARTÍN;Alcance;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;3;Ingreso superior a 24 horas;442562,221;4479943,63;N;NULL
2022S016031;27/05/2022;10:50:00;CALL. GRAN VIA, 32;32;1;CENTRO;Colisión fronto-lateral;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 45 a 49 años;Hombre;1;Atención en urgencias sin posterior ingreso;440290,132;4474635,078;N;NULL
2022S016053;27/05/2022;17:10:00;CALL. PUERTO DE SANTA MARIA / CALL. NAPOLES;79;16;HORTALEZA;Colisión lateral;Despejado;Bicicleta;Conductor;De 65 a 69 años;Hombre;1;Atención en urgencias sin posterior ingreso;444647,943;4478987,223;N;NULL
2022S016108;27/05/2022;23:20:00;CALL. EL BOSCO / CALL. RAMON PEREZ DE AYALA;14;13;PUENTE DE VALLECAS;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 35 a 39 años;Mujer;5;Asistencia sanitaria ambulatoria con posterioridad;444920,095;4472315,232;S;NULL
2022S016179;28/05/2022;18:50:00;CALL. GENERAL MILLAN ASTRAY, 21;21;10;LATINA;Caída;Despejado;Bicicleta;Conductor;De 50 a 54 años;Hombre;3;Ingreso superior a 24 horas;434958,527;4469904,062;N;NULL
2022S016225;29/05/2022;5:20:00;CALL. BRAVO MURILLO, 184;184;6;TETUÁN;Caída;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;3;Ingreso superior a 24 horas;440405,367;4478431,438;N;NULL
2022S016277;29/05/2022;22:50:00;CALL. GENERAL RICARDOS / AVDA. OPORTO;155;11;CARABANCHEL;Colisión frontal;Despejado;Bicicleta;Conductor;De 10 a 14 años;Mujer;2;Ingreso inferior o igual a 24 horas;437904,331;4471135,539;N;NULL
2022S016296;27/05/2022;9:03:00;PASEO. PIÑONERO / CTRA. GARABITAS;3;9;MONCLOA-ARAVACA;Colisión lateral;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;5;Asistencia sanitaria ambulatoria con posterioridad;437463,245;4475727,542;N;NULL
2022S016296;27/05/2022;9:03:00;PASEO. PIÑONERO / CTRA. GARABITAS;3;9;MONCLOA-ARAVACA;Colisión lateral;Despejado;Bicicleta;Conductor;De 50 a 54 años;Hombre;14;Sin asistencia sanitaria;437463,245;4475727,542;N;NULL
2022S016308;30/05/2022;10:35:00;CALL. SAN BERNARDO / CALL. NOVICIADO;1;1;CENTRO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;439997,588;4475233,174;N;NULL
2022S016332;30/05/2022;17:15:00;CALL. JUGUETERIA, 4;4;20;SAN BLAS-CANILLEJAS;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 6 a 9 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;447198,708;4475074,77;N;NULL
2022S016367;31/05/2022;8:40:00;PASEO. CHOPERA / CALL. FERNANDO POO;31;2;ARGANZUELA;Atropello a persona;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;14;Sin asistencia sanitaria;440576,599;4471801,984;N;NULL
2022S016367;31/05/2022;8:40:00;PASEO. CHOPERA / CALL. FERNANDO POO;31;2;ARGANZUELA;Atropello a persona;Despejado;Bicicleta;Peatón;De 60 a 64 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;440576,599;4471801,984;N;NULL
2022S016368;25/05/2022;14:00:00;PASEO. PIÑONERO / PLAZA. MORERAS;3;9;MONCLOA-ARAVACA;Caída;Despejado;Bicicleta;Conductor;De 50 a 54 años;Hombre;5;Asistencia sanitaria ambulatoria con posterioridad;437624,205;4475453,787;N;NULL
2022S016369;31/05/2022;8:50:00;AVDA. MENENDEZ PELAYO, 77;77;3;RETIRO;Alcance;Despejado;Bicicleta;Conductor;De 50 a 54 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;442562,189;4473518,031;N;NULL
2022S016427;31/05/2022;15:00:00;CALL. NARDO / CALL. DELFIN;14;6;TETUÁN;Colisión fronto-lateral;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 21 a 24 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;441221,672;4479824,219;N;NULL
2022S016463;01/06/2022;7:42:00;AUTOV. M-607, +01400E INCORPARACION M40 SENTIDO NO;+01400E;8;FUENCARRAL-EL PARDO;Colisión frontal;Despejado;Bicicleta;Conductor;De 25 a 29 años;Mujer;NULL;NULL;441759,775;4485950,104;N;NULL
2022S016463;01/06/2022;7:42:00;AUTOV. M-607, +01400E INCORPARACION M40 SENTIDO NO;+01400E;8;FUENCARRAL-EL PARDO;Colisión frontal;Despejado;Bicicleta;Conductor;De 30 a 34 años;Mujer;NULL;NULL;441759,775;4485950,104;N;NULL
2022S016463;01/06/2022;7:42:00;AUTOV. M-607, +01400E INCORPARACION M40 SENTIDO NO;+01400E;8;FUENCARRAL-EL PARDO;Colisión frontal;Despejado;Bicicleta;Conductor;De 40 a 44 años;Hombre;NULL;NULL;441759,775;4485950,104;N;NULL
2022S016551;01/06/2022;12:25:00;PASEO. SALON DEL ESTANQUE / PASEO. ARGENTINA;0;3;RETIRO;Choque contra obstáculo fijo;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;441893,363;4474288,775;N;NULL
2022S016551;01/06/2022;12:25:00;PASEO. SALON DEL ESTANQUE / PASEO. ARGENTINA;0;3;RETIRO;Choque contra obstáculo fijo;Despejado;Bicicleta;Peatón;De 55 a 59 años;Hombre;14;Sin asistencia sanitaria;441893,363;4474288,775;N;NULL
2022S016699;01/06/2022;22:50:00;AVDA. POBLADOS / CALL. ILDEFONSO GONZALEZ VALENCIA;124;11;CARABANCHEL;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 35 a 39 años;Hombre;NULL;NULL;438719,148;4469469,648;N;NULL
2022S016737;01/06/2022;17:30:00;CALL. TRIBULETE, 25;25;1;CENTRO;Atropello a persona;Despejado;Bicicleta;Conductor;De 50 a 54 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;440311,494;4473211,122;N;NULL
2022S016737;01/06/2022;17:30:00;CALL. TRIBULETE, 25;25;1;CENTRO;Atropello a persona;Despejado;Bicicleta;Peatón;Más de 74 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;440311,494;4473211,122;N;NULL
2022S016775;01/06/2022;20:10:00;CALL. GOYA / CALL. VELAZQUEZ;29;4;SALAMANCA;Colisión fronto-lateral;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 25 a 29 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;441959,089;4475180,48;N;NULL
2022S016782;02/06/2022;17:25:00;PLAZA. SANTA BARBARA, 5;5;1;CENTRO;Colisión lateral;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;440941,691;4475417,382;N;NULL
2022S016783;02/06/2022;17:30:00;AVDA. MENENDEZ PELAYO, 71;71;3;RETIRO;Colisión fronto-lateral;Nublado;Bicicleta;Conductor;De 50 a 54 años;Hombre;2;Ingreso inferior o igual a 24 horas;442611,88;4473616,711;N;NULL
2022S016786;02/06/2022;18:00:00;CALL. DANTE / paseo de extremadura;1;10;LATINA;Colisión frontal;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;5;Asistencia sanitaria ambulatoria con posterioridad;437032,407;4473522,129;N;NULL
2022S016786;02/06/2022;18:00:00;CALL. DANTE / paseo de extremadura;1;10;LATINA;Colisión frontal;Despejado;Bicicleta;Conductor;De 70 a 74 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;437032,407;4473522,129;N;NULL
2022S016827;02/06/2022;13:50:00;CALL. FERNANDEZ DE LOS RIOS, 95;95;7;CHAMBERÍ;Caída;Despejado;Bicicleta;Conductor;De 25 a 29 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;439041,852;4476352,651;N;NULL
2022S016863;02/06/2022;20:45:00;CALL. FUENTE CARRANTONA, 61;61;14;MORATALAZ;Atropello a animal;Despejado;Bicicleta;Conductor;De 55 a 59 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;446717,709;4473741,863;N;NULL
2022S016933;04/06/2022;7:02:00;CALL. MEJIA LEQUERICA, 1;1;1;CENTRO;Caída;Despejado;Bicicleta;Conductor;De 21 a 24 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;440849,309;4475283,245;N;NULL
2022S016946;03/06/2022;14:15:00;PASEO. PIÑONERO, 8. (ALTURA PIRÁMIDE DE CUERDAS);8;9;MONCLOA-ARAVACA;Caída;Despejado;Bicicleta;Conductor;De 40 a 44 años;Hombre;2;Ingreso inferior o igual a 24 horas;437587,819;4475530,195;N;NULL
2022S016951;04/06/2022;9:15:00;CALL. ATOCHA, 127;127;1;CENTRO;Caída;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;441193,599;4473451,836;N;NULL
2022S016953;04/06/2022;11:20:00;CALL. ARTURO SORIA / CALL. ARZOBISPO COS;6;15;CIUDAD LINEAL;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 55 a 59 años;Hombre;NULL;NULL;445860,47;4476609,964;N;NULL
2022S016954;04/06/2022;10:00:00;AVDA. MONASTERIO DE EL ESCORIAL / CALL. MONASTERIO DE CAAVEIRO;2;8;FUENCARRAL-EL PARDO;Caída;Despejado;Bicicleta;Conductor;De 55 a 59 años;Hombre;NULL;NULL;440966,968;4484121,635;N;NULL
2022S016954;04/06/2022;10:00:00;AVDA. MONASTERIO DE EL ESCORIAL / CALL. MONASTERIO DE CAAVEIRO;2;8;FUENCARRAL-EL PARDO;Caída;Despejado;Bicicleta;Conductor;De 60 a 64 años;Hombre;NULL;NULL;440966,968;4484121,635;N;NULL
2022S016961;03/06/2022;21:35:00;AVDA. HELLIN / CALL. HINOJAL;26;20;SAN BLAS-CANILLEJAS;Colisión frontal;Despejado;Bicicleta;Conductor;De 18 a 20 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;447747,112;4475844,511;N;NULL
2022S017049;05/06/2022;7:18:00;PTA. ANGEL CAIDO / CALL. ALFONSO XII;0;3;RETIRO;Caída;Despejado;Bicicleta;Conductor;De 60 a 64 años;Hombre;2;Ingreso inferior o igual a 24 horas;441592,394;4473460,503;N;NULL
2022S017051;04/06/2022;12:15:00;CALL. ESCORPION / AUTOV. M-22;1;21;BARAJAS;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 50 a 54 años;Hombre;2;Ingreso inferior o igual a 24 horas;451628,51;4477991,187;N;NULL
2022S017064;05/06/2022;12:28:00;AVDA. LOS ROSALES / CALL. SILVINA;7;12;USERA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 40 a 44 años;Hombre;2;Ingreso inferior o igual a 24 horas;441378,699;4468724,774;N;NULL
2022S017092;05/06/2022;22:15:00;CALL. MARIA DE LAS MERCEDES DE BORBON, 196;196;16;HORTALEZA;Caída;Despejado;Bicicleta;Conductor;De 35 a 39 años;Hombre;1;Atención en urgencias sin posterior ingreso;447516,933;4482644,678;N;NULL
2022S017154;05/06/2022;22:10:00;GTA. BILBAO, 1;1;7;CHAMBERÍ;Alcance;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 35 a 39 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;440454,775;4475612,546;N;NULL
2022S017156;05/06/2022;21:05:00;CALL. MARIA DEL CARMEN / olivos;26;10;LATINA;Colisión fronto-lateral;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 30 a 34 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;437815,42;4473081,225;N;NULL
2022S017173;06/06/2022;14:45:00;CALL. NARVAEZ, 86;86;3;RETIRO;Colisión lateral;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 35 a 39 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;442611,581;4474155,225;N;NULL
2022S017316;07/06/2022;15:05:00;CALL. EMBAJADORES / CALL. RICARDO GOIZUETA;220;2;ARGANZUELA;Colisión lateral;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 30 a 34 años;Hombre;2;Ingreso inferior o igual a 24 horas;441287,361;4471169,81;N;NULL
2022S017322;06/06/2022;21:45:00;CALL. GENOVA, 24;24;1;CENTRO;Caída;Despejado;Bicicleta;Conductor;De 35 a 39 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;441260,891;4475266,283;N;NULL
2022S017422;07/06/2022;18:04:00;CALL. TITAN, 13;13;2;ARGANZUELA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 30 a 34 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;442348,191;4471408,763;N;NULL
2022S017444;07/06/2022;21:10:00;CALL. TORDEGRILLOS / CALL. ALBERTO DE PALACIO;2;17;VILLAVERDE;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 15 a 17 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;439119,807;4466124,239;N;NULL
2022S017453;08/06/2022;2:30:00;PLAZA. SAN MARTIN, 3;3;1;CENTRO;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 25 a 29 años;Mujer;5;Asistencia sanitaria ambulatoria con posterioridad;440028,68;4474442,112;N;NULL
2022S017463;05/06/2022;9:15:00;IDB. AVENIDA DE LOS ROSALES, PS FLUVIAL MANZANARES;0;17;VILLAVERDE;Atropello a animal;Despejado;Bicicleta;Conductor;De 40 a 44 años;Hombre;NULL;NULL;442537,69;4467437,909;N;NULL
2022S017485;08/06/2022;15:10:00;CALL. VIRGEN DE LLUC / PLAZA. JOSE BANUS;2;15;CIUDAD LINEAL;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 55 a 59 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;444371,02;4476188,018;N;NULL
2022S017542;08/06/2022;20:30:00;CALL. OBISPO TREJO, 2;2;9;MONCLOA-ARAVACA;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 30 a 34 años;Hombre;2;Ingreso inferior o igual a 24 horas;437779,103;4476387,03;N;NULL
2022S017711;10/06/2022;14:34:00;AVDA. ALBUFERA, 10;10;13;PUENTE DE VALLECAS;Alcance;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 35 a 39 años;Hombre;1;Atención en urgencias sin posterior ingreso;443292,929;4472125,49;N;NULL
2022S017756;10/06/2022;19:05:00;CALL. AQUITANIA, 22;22;20;SAN BLAS-CANILLEJAS;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 35 a 39 años;Hombre;2;Ingreso inferior o igual a 24 horas;447563,484;4474423,135;N;NULL
2022S017770;10/06/2022;20:15:00;CALL. ORENSE / CALL. RAIMUNDO FERNANDEZ VILLAVERDE;1;6;TETUÁN;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;NULL;NULL;441025,872;4477550,824;N;NULL
2022S017776;10/06/2022;21:00:00;CALL. GENOVA, 26;26;1;CENTRO;Colisión lateral;Despejado;Bicicleta;Conductor;De 35 a 39 años;Mujer;3;Ingreso superior a 24 horas;441268,273;4475259,572;N;NULL
2022S018066;12/06/2022;11:45:00;CALL. PRINCIPE DE VERGARA, 97;97;4;SALAMANCA;Colisión lateral;Despejado;Bicicleta;Conductor;De 70 a 74 años;Hombre;1;Atención en urgencias sin posterior ingreso;442394,913;4476494,972;N;NULL
2022S018105;12/06/2022;20:20:00;CALL. BRAVO MURILLO, 357;357;6;TETUÁN;Colisión lateral;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 30 a 34 años;Hombre;NULL;NULL;441177,829;4479596,656;S;NULL
2022S018114;12/06/2022;19:38:00;CUSTA. SAN VICENTE / CALL. ARRIAZA;26;9;MONCLOA-ARAVACA;Caída;Despejado;Bicicleta;Conductor;De 21 a 24 años;Mujer;5;Asistencia sanitaria ambulatoria con posterioridad;439278,139;4474674,074;N;NULL
2022S018192;13/06/2022;21:05:00;CALL. JOSE ORTEGA Y GASSET / CALL. CONDE DE PEÑALVER;64;4;SALAMANCA;Colisión lateral;Nublado;Bicicleta;Conductor;De 35 a 39 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;442721,933;4475686,272;N;NULL
2022S018606;14/06/2022;22:10:00;CALL. PUENTEDEY, 5A;5A;18;VILLA DE VALLECAS;Choque contra obstáculo fijo;Despejado;Bicicleta;Conductor;Desconocido;Desconocido;NULL;NULL;447931,504;4468808,843;N;NULL
2022S018621;14/06/2022;14:10:00;CALL. JUAN PEÑALVER / PASEO. ALBERTO PALACIOS;1;17;VILLAVERDE;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 30 a 34 años;Mujer;2;Ingreso inferior o igual a 24 horas;439412,124;4466750,085;N;NULL
2022S018669;15/06/2022;9:50:00;CALL. FUENCARRAL, 93;93;1;CENTRO;Caída;Despejado;Bicicleta;Conductor;De 40 a 44 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;440501,254;4475336,985;N;NULL
2022S018688;15/06/2022;10:30:00;CALL. AYALA, 24;24;4;SALAMANCA;Choque contra obstáculo fijo;NULL;Bicicleta;Conductor;Desconocido;Desconocido;NULL;NULL;441771,678;4475468,886;N;NULL
2022S018846;16/06/2022;18:10:00;"PASEO. EMBARCADERO / GLORIETA DE LOS NEVEROS(""GLORIETA DE PATINES"")";1;9;MONCLOA-ARAVACA;Caída;Despejado;Bicicleta;Conductor;De 10 a 14 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;437504,31;4474313,492;N;NULL
2022S018853;16/06/2022;20:30:00;CUSTA. SANTO DOMINGO / CALL. ARRIETA;1;1;CENTRO;Caída;Lluvia débil;Bicicleta EPAC (pedaleo asistido);Conductor;De 40 a 44 años;Mujer;1;Atención en urgencias sin posterior ingreso;439737,801;4474476,237;N;NULL
2022S018860;16/06/2022;20:00:00;CALL. AMANIEL, 38;38;1;CENTRO;Caída;Lluvia débil;Bicicleta;Conductor;De 30 a 34 años;Mujer;NULL;NULL;439809,766;4475537,39;N;NULL
2022S018882;17/06/2022;1:30:00;CALL. LAVAPIES, 43;43;1;CENTRO;Atropello a persona;Nublado;Bicicleta;Conductor;De 35 a 39 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;440429,301;4473448,35;N;NULL
2022S018882;17/06/2022;1:30:00;CALL. LAVAPIES, 43;43;1;CENTRO;Atropello a persona;Nublado;Bicicleta;Peatón;De 50 a 54 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;440429,301;4473448,35;N;NULL
