num_expediente,fecha,localizacion,numero,cod_distrito,distrito,tipo_accidente,estado_meteorológico,tipo_vehiculo,tipo_persona,rango_edad,sexo,cod_lesividad,lesividad,coordenada_x_utm,coordenada_y_utm,positiva_alcohol,positiva_droga
2022S015712,2022-05-23T19:35:00Z,Glorieta Carlos Llamas,Se desconoce,20,San Blas-canillejas,Colisión lateral,Despejado,Bicicleta,Conductor,De 50 a 54 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,448711.72,4477725.299,false,false
2022S015712,2022-05-23T19:35:00Z,Glorieta Carlos Llamas,Se desconoce,20,San Blas-canillejas,Colisión lateral,Despejado,Bicicleta,Conductor,De 50 a 54 años,Mujer,14,Sin asistencia sanitaria,448711.72,4477725.299,false,false
2022S015739,2022-05-24T10:20:00Z,Ctra. Carabanchel A Aravaca,56,10,Latina,Alcance,Despejado,Bicicleta,Conductor,De 50 a 54 años,Hombre,6,Asistencia sanitaria inmediata en centro de salud o mutua,434281.779,4472137.755,false,false
2022S015769,2022-05-17T17:00:00Z,Call. Francisco Silvela / Call. Jose Ortega Y Gasset,13,4,Salamanca,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,443133.18,4475681.611,false,false
2022S015843,2022-05-25T00:10:00Z,Call. Alcalde Sainz De Baranda,92,4,Salamanca,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 50 a 54 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,443785.858,4474713.592,false,false
2022S015847,2022-05-25T13:50:00Z,Avda. Manzanares,174,11,Carabanchel,Atropello a persona,Despejado,Bicicleta,Conductor,De 70 a 74 años,Hombre,14,Sin asistencia sanitaria,439988.129,4471899.983,false,false
2022S015847,2022-05-25T13:50:00Z,Avda. Manzanares,174,11,Carabanchel,Atropello a persona,Despejado,Bicicleta,Peatón,De 70 a 74 años,Mujer,1,Atención en urgencias sin posterior ingreso,439988.129,4471899.983,false,false
2022S015855,2022-05-25T15:15:00Z,Call. Jose Antonio Novais,2,9,Moncloa-aravaca,Caída,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,438322.851,4477496.58,false,false
2022S015864,2022-05-25T18:20:00Z,Gta. Bilbao / Call. Luchana,1,7,Chamberí,Alcance,Despejado,Bicicleta,Conductor,De 18 a 20 años,Mujer,14,Sin asistencia sanitaria,440464.551,4475606.779,false,false
2022S015877,2022-05-25T20:35:00Z,Call. Bustillo Del Oro,18A,6,Tetuán,Colisión frontal,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,440049.259,4479177.431,false,false
2022S015916,2022-05-26T09:28:00Z,Cmno. Sotillo A Fuencarral / Cmno. Valverde,1,8,Fuencarral-el Pardo,Colisión frontal,Despejado,Bicicleta,Conductor,De 55 a 59 años,Hombre,2,Ingreso inferior o igual a 24 horas,441537.665,4486194.197,false,false
2022S016013,2022-05-27T08:20:00Z,Plaza. Duque De Pastrana,7,5,Chamartín,Alcance,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,3,Ingreso superior a 24 horas,442562.221,4479943.63,false,false
2022S016031,2022-05-27T10:50:00Z,Call. Gran Via,32,1,Centro,Colisión fronto-lateral,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 45 a 49 años,Hombre,1,Atención en urgencias sin posterior ingreso,440290.132,4474635.078,false,false
2022S016053,2022-05-27T17:10:00Z,Call. Puerto De Santa Maria / Call. Napoles,79,16,Hortaleza,Colisión lateral,Despejado,Bicicleta,Conductor,De 65 a 69 años,Hombre,1,Atención en urgencias sin posterior ingreso,444647.943,4478987.223,false,false
2022S016108,2022-05-27T23:20:00Z,Call. El Bosco / Call. Ramon Perez De Ayala,14,13,Puente De Vallecas,Caída,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 35 a 39 años,Mujer,5,Asistencia sanitaria ambulatoria con posterioridad,444920.095,4472315.232,true,false
2022S016179,2022-05-28T18:50:00Z,Call. General Millan Astray,21,10,Latina,Caída,Despejado,Bicicleta,Conductor,De 50 a 54 años,Hombre,3,Ingreso superior a 24 horas,434958.527,4469904.062,false,false
2022S016225,2022-05-29T05:20:00Z,Call. Bravo Murillo,184,6,Tetuán,Caída,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,3,Ingreso superior a 24 horas,440405.367,4478431.438,false,false
2022S016277,2022-05-29T22:50:00Z,Call. General Ricardos / Avda. Oporto,155,11,Carabanchel,Colisión frontal,Despejado,Bicicleta,Conductor,De 10 a 14 años,Mujer,2,Ingreso inferior o igual a 24 horas,437904.331,4471135.539,false,false
2022S016296,2022-05-27T09:03:00Z,Paseo. Piñonero / Ctra. Garabitas,3,9,Moncloa-aravaca,Colisión lateral,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,5,Asistencia sanitaria ambulatoria con posterioridad,437463.245,4475727.542,false,false
2022S016296,2022-05-27T09:03:00Z,Paseo. Piñonero / Ctra. Garabitas,3,9,Moncloa-aravaca,Colisión lateral,Despejado,Bicicleta,Conductor,De 50 a 54 años,Hombre,14,Sin asistencia sanitaria,437463.245,4475727.542,false,false
2022S016308,2022-05-30T10:35:00Z,Call. San Bernardo / Call. Noviciado,1,1,Centro,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 30 a 34 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,439997.588,4475233.174,false,false
2022S016332,2022-05-30T17:15:00Z,Call. Jugueteria,4,20,San Blas-canillejas,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 6 a 9 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,447198.708,4475074.77,false,false
2022S016367,2022-05-31T08:40:00Z,Paseo. Chopera / Call. Fernando Poo,31,2,Arganzuela,Atropello a persona,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,14,Sin asistencia sanitaria,440576.599,4471801.984,false,false
2022S016367,2022-05-31T08:40:00Z,Paseo. Chopera / Call. Fernando Poo,31,2,Arganzuela,Atropello a persona,Despejado,Bicicleta,Peatón,De 60 a 64 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,440576.599,4471801.984,false,false
2022S016368,2022-05-25T14:00:00Z,Paseo. Piñonero / Plaza. Moreras,3,9,Moncloa-aravaca,Caída,Despejado,Bicicleta,Conductor,De 50 a 54 años,Hombre,5,Asistencia sanitaria ambulatoria con posterioridad,437624.205,4475453.787,false,false
2022S016369,2022-05-31T08:50:00Z,Avda. Menendez Pelayo,77,3,Retiro,Alcance,Despejado,Bicicleta,Conductor,De 50 a 54 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,442562.189,4473518.031,false,false
2022S016427,2022-05-31T15:00:00Z,Call. Nardo / Call. Delfin,14,6,Tetuán,Colisión fronto-lateral,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 21 a 24 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,441221.672,4479824.219,false,false
2022S016463,2022-06-01T07:42:00Z,Autov. M-607 Incorparacion M40 Sentido No,+01400E,8,Fuencarral-el Pardo,Colisión frontal,Despejado,Bicicleta,Conductor,De 25 a 29 años,Mujer,77,Se desconoce,441759.775,4485950.104,false,false
2022S016463,2022-06-01T07:42:00Z,Autov. M-607 Incorparacion M40 Sentido No,+01400E,8,Fuencarral-el Pardo,Colisión frontal,Despejado,Bicicleta,Conductor,De 30 a 34 años,Mujer,77,Se desconoce,441759.775,4485950.104,false,false
2022S016463,2022-06-01T07:42:00Z,Autov. M-607 Incorparacion M40 Sentido No,+01400E,8,Fuencarral-el Pardo,Colisión frontal,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,77,Se desconoce,441759.775,4485950.104,false,false
2022S016551,2022-06-01T00:25:00Z,Paseo. Salon Del Estanque / Paseo. Argentina,Se desconoce,3,Retiro,Choque contra obstáculo fijo,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,441893.363,4474288.775,false,false
2022S016551,2022-06-01T00:25:00Z,Paseo. Salon Del Estanque / Paseo. Argentina,Se desconoce,3,Retiro,Choque contra obstáculo fijo,Despejado,Bicicleta,Peatón,De 55 a 59 años,Hombre,14,Sin asistencia sanitaria,441893.363,4474288.775,false,false
2022S016699,2022-06-01T22:50:00Z,Avda. Poblados / Call. Ildefonso Gonzalez Valencia,124,11,Carabanchel,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 35 a 39 años,Hombre,77,Se desconoce,438719.148,4469469.648,false,false
2022S016737,2022-06-01T17:30:00Z,Call. Tribulete,25,1,Centro,Atropello a persona,Despejado,Bicicleta,Conductor,De 50 a 54 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,440311.494,4473211.122,false,false
2022S016737,2022-06-01T17:30:00Z,Call. Tribulete,25,1,Centro,Atropello a persona,Despejado,Bicicleta,Peatón,Más de 74 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,440311.494,4473211.122,false,false
2022S016775,2022-06-01T20:10:00Z,Call. Goya / Call. Velazquez,29,4,Salamanca,Colisión fronto-lateral,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 25 a 29 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,441959.089,4475180.48,false,false
2022S016782,2022-06-02T17:25:00Z,Plaza. Santa Barbara,5,1,Centro,Colisión lateral,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,440941.691,4475417.382,false,false
2022S016783,2022-06-02T17:30:00Z,Avda. Menendez Pelayo,71,3,Retiro,Colisión fronto-lateral,Nublado,Bicicleta,Conductor,De 50 a 54 años,Hombre,2,Ingreso inferior o igual a 24 horas,442611.88,4473616.711,false,false
2022S016786,2022-06-02T18:00:00Z,Call. Dante / Paseo De Extremadura,1,10,Latina,Colisión frontal,Despejado,Bicicleta,Conductor,De 30 a 34 años,Hombre,5,Asistencia sanitaria ambulatoria con posterioridad,437032.407,4473522.129,false,false
2022S016786,2022-06-02T18:00:00Z,Call. Dante / Paseo De Extremadura,1,10,Latina,Colisión frontal,Despejado,Bicicleta,Conductor,De 70 a 74 años,Hombre,6,Asistencia sanitaria inmediata en centro de salud o mutua,437032.407,4473522.129,false,false
2022S016827,2022-06-02T13:50:00Z,Call. Fernandez De Los Rios,95,7,Chamberí,Caída,Despejado,Bicicleta,Conductor,De 25 a 29 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,439041.852,4476352.651,false,false
2022S016863,2022-06-02T20:45:00Z,Call. Fuente Carrantona,61,14,Moratalaz,Atropello a animal,Despejado,Bicicleta,Conductor,De 55 a 59 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,446717.709,4473741.863,false,false
2022S016933,2022-06-04T07:02:00Z,Call. Mejia Lequerica,1,1,Centro,Caída,Despejado,Bicicleta,Conductor,De 21 a 24 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,440849.309,4475283.245,false,false
2022S016946,2022-06-03T14:15:00Z,Paseo. Piñonero. (altura Pirámide De Cuerdas),8,9,Moncloa-aravaca,Caída,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,2,Ingreso inferior o igual a 24 horas,437587.819,4475530.195,false,false
2022S016951,2022-06-04T09:15:00Z,Call. Atocha,127,1,Centro,Caída,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,6,Asistencia sanitaria inmediata en centro de salud o mutua,441193.599,4473451.836,false,false
2022S016953,2022-06-04T11:20:00Z,Call. Arturo Soria / Call. Arzobispo Cos,6,15,Ciudad Lineal,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 55 a 59 años,Hombre,77,Se desconoce,445860.47,4476609.964,false,false
2022S016954,2022-06-04T10:00:00Z,Avda. Monasterio De El Escorial / Call. Monasterio De Caaveiro,2,8,Fuencarral-el Pardo,Caída,Despejado,Bicicleta,Conductor,De 55 a 59 años,Hombre,77,Se desconoce,440966.968,4484121.635,false,false
2022S016954,2022-06-04T10:00:00Z,Avda. Monasterio De El Escorial / Call. Monasterio De Caaveiro,2,8,Fuencarral-el Pardo,Caída,Despejado,Bicicleta,Conductor,De 60 a 64 años,Hombre,77,Se desconoce,440966.968,4484121.635,false,false
2022S016961,2022-06-03T21:35:00Z,Avda. Hellin / Call. Hinojal,26,20,San Blas-canillejas,Colisión frontal,Despejado,Bicicleta,Conductor,De 18 a 20 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,447747.112,4475844.511,false,false
2022S017049,2022-06-05T07:18:00Z,Pta. Angel Caido / Call. Alfonso Xii,Se desconoce,3,Retiro,Caída,Despejado,Bicicleta,Conductor,De 60 a 64 años,Hombre,2,Ingreso inferior o igual a 24 horas,441592.394,4473460.503,false,false
2022S017051,2022-06-04T00:15:00Z,Call. Escorpion / Autov. M-22,1,21,Barajas,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 50 a 54 años,Hombre,2,Ingreso inferior o igual a 24 horas,451628.51,4477991.187,false,false
2022S017064,2022-06-05T00:28:00Z,Avda. Los Rosales / Call. Silvina,7,12,Usera,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,2,Ingreso inferior o igual a 24 horas,441378.699,4468724.774,false,false
2022S017092,2022-06-05T22:15:00Z,Call. Maria De Las Mercedes De Borbon,196,16,Hortaleza,Caída,Despejado,Bicicleta,Conductor,De 35 a 39 años,Hombre,1,Atención en urgencias sin posterior ingreso,447516.933,4482644.678,false,false
2022S017154,2022-06-05T22:10:00Z,Gta. Bilbao,1,7,Chamberí,Alcance,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 35 a 39 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,440454.775,4475612.546,false,false
2022S017156,2022-06-05T21:05:00Z,Call. Maria Del Carmen / Olivos,26,10,Latina,Colisión fronto-lateral,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 30 a 34 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,437815.42,4473081.225,false,false
2022S017173,2022-06-06T14:45:00Z,Call. Narvaez,86,3,Retiro,Colisión lateral,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 35 a 39 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,442611.581,4474155.225,false,false
2022S017316,2022-06-07T15:05:00Z,Call. Embajadores / Call. Ricardo Goizueta,220,2,Arganzuela,Colisión lateral,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 30 a 34 años,Hombre,2,Ingreso inferior o igual a 24 horas,441287.361,4471169.81,false,false
2022S017322,2022-06-06T21:45:00Z,Call. Genova,24,1,Centro,Caída,Despejado,Bicicleta,Conductor,De 35 a 39 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,441260.891,4475266.283,false,false
2022S017422,2022-06-07T18:04:00Z,Call. Titan,13,2,Arganzuela,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 30 a 34 años,Mujer,7,Asistencia sanitaria sólo en el lugar del accidente,442348.191,4471408.763,false,false
2022S017444,2022-06-07T21:10:00Z,Call. Tordegrillos / Call. Alberto De Palacio,2,17,Villaverde,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 15 a 17 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,439119.807,4466124.239,false,false
2022S017453,2022-06-08T02:30:00Z,Plaza. San Martin,3,1,Centro,Caída,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 25 a 29 años,Mujer,5,Asistencia sanitaria ambulatoria con posterioridad,440028.68,4474442.112,false,false
2022S017463,2022-06-05T09:15:00Z,"Idb. Avenida De Los Rosales, Ps Fluvial Manzanares",Se desconoce,17,Villaverde,Atropello a animal,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,77,Se desconoce,442537.69,4467437.909,false,false
2022S017485,2022-06-08T15:10:00Z,Call. Virgen De Lluc / Plaza. Jose Banus,2,15,Ciudad Lineal,Caída,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 55 a 59 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,444371.02,4476188.018,false,false
2022S017542,2022-06-08T20:30:00Z,Call. Obispo Trejo,2,9,Moncloa-aravaca,Caída,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 30 a 34 años,Hombre,2,Ingreso inferior o igual a 24 horas,437779.103,4476387.03,false,false
2022S017711,2022-06-10T14:34:00Z,Avda. Albufera,10,13,Puente De Vallecas,Alcance,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 35 a 39 años,Hombre,1,Atención en urgencias sin posterior ingreso,443292.929,4472125.49,false,false
2022S017756,2022-06-10T19:05:00Z,Call. Aquitania,22,20,San Blas-canillejas,Caída,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 35 a 39 años,Hombre,2,Ingreso inferior o igual a 24 horas,447563.484,4474423.135,false,false
2022S017770,2022-06-10T20:15:00Z,Call. Orense / Call. Raimundo Fernandez Villaverde,1,6,Tetuán,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,77,Se desconoce,441025.872,4477550.824,false,false
2022S017776,2022-06-10T21:00:00Z,Call. Genova,26,1,Centro,Colisión lateral,Despejado,Bicicleta,Conductor,De 35 a 39 años,Mujer,3,Ingreso superior a 24 horas,441268.273,4475259.572,false,false
2022S018066,2022-06-12T11:45:00Z,Call. Principe De Vergara,97,4,Salamanca,Colisión lateral,Despejado,Bicicleta,Conductor,De 70 a 74 años,Hombre,1,Atención en urgencias sin posterior ingreso,442394.913,4476494.972,false,false
2022S018105,2022-06-12T20:20:00Z,Call. Bravo Murillo,357,6,Tetuán,Colisión lateral,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 30 a 34 años,Hombre,77,Se desconoce,441177.829,4479596.656,true,false
2022S018114,2022-06-12T19:38:00Z,Custa. San Vicente / Call. Arriaza,26,9,Moncloa-aravaca,Caída,Despejado,Bicicleta,Conductor,De 21 a 24 años,Mujer,5,Asistencia sanitaria ambulatoria con posterioridad,439278.139,4474674.074,false,false
2022S018192,2022-06-13T21:05:00Z,Call. Jose Ortega Y Gasset / Call. Conde De Peñalver,64,4,Salamanca,Colisión lateral,Nublado,Bicicleta,Conductor,De 35 a 39 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,442721.933,4475686.272,false,false
2022S018606,2022-06-14T22:10:00Z,Call. Puentedey,5A,18,Villa De Vallecas,Choque contra obstáculo fijo,Despejado,Bicicleta,Conductor,Desconocido,Desconocido,77,Se desconoce,447931.504,4468808.843,false,false
2022S018621,2022-06-14T14:10:00Z,Call. Juan Peñalver / Paseo. Alberto Palacios,1,17,Villaverde,Caída,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 30 a 34 años,Mujer,2,Ingreso inferior o igual a 24 horas,439412.124,4466750.085,false,false
2022S018669,2022-06-15T09:50:00Z,Call. Fuencarral,93,1,Centro,Caída,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,440501.254,4475336.985,false,false
2022S018688,2022-06-15T10:30:00Z,Call. Ayala,24,4,Salamanca,Choque contra obstáculo fijo,Se desconoce,Bicicleta,Conductor,Desconocido,Desconocido,77,Se desconoce,441771.678,4475468.886,false,false
2022S018846,2022-06-16T18:10:00Z,"Paseo. Embarcadero / Glorieta De Los Neveros(""glorieta De Patines"")",1,9,Moncloa-aravaca,Caída,Despejado,Bicicleta,Conductor,De 10 a 14 años,Hombre,6,Asistencia sanitaria inmediata en centro de salud o mutua,437504.31,4474313.492,false,false
2022S018853,2022-06-16T20:30:00Z,Custa. Santo Domingo / Call. Arrieta,1,1,Centro,Caída,Lluvia débil,Bicicleta EPAC (pedaleo asistido),Conductor,De 40 a 44 años,Mujer,1,Atención en urgencias sin posterior ingreso,439737.801,4474476.237,false,false
2022S018860,2022-06-16T20:00:00Z,Call. Amaniel,38,1,Centro,Caída,Lluvia débil,Bicicleta,Conductor,De 30 a 34 años,Mujer,77,Se desconoce,439809.766,4475537.39,false,false
2022S018882,2022-06-17T01:30:00Z,Call. Lavapies,43,1,Centro,Atropello a persona,Nublado,Bicicleta,Conductor,De 35 a 39 años,Hombre,6,Asistencia sanitaria inmediata en centro de salud o mutua,440429.301,4473448.35,false,false
2022S018882,2022-06-17T01:30:00Z,Call. Lavapies,43,1,Centro,Atropello a persona,Nublado,Bicicleta,Peatón,De 50 a 54 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,440429.301,4473448.35,false,false
2022S018921,2022-06-17T14:12:00Z,Avda. Ciudad De Barcelona,132,3,Retiro,Colisión fronto-lateral,Se desconoce,Bicicleta,Conductor,De 40 a 44 años,Mujer,77,Se desconoce,442219.385,4472847.79,false,false
2022S018953,2022-06-17T17:00:00Z,Avda. Brasilia,27,4,Salamanca,Alcance,Despejado,Bicicleta,Conductor,De 40 a 44 años,Hombre,5,Asistencia sanitaria ambulatoria con posterioridad,443924.916,4476864.742,false,false
2022S019016,2022-06-18T10:15:00Z,M-607-via Serv. Km 16 Camino Asfalto Bajo Puente,+01600S,8,Fuencarral-el Pardo,Caída,Despejado,Bicicleta,Conductor,De 50 a 54 años,Hombre,77,Se desconoce,440476.583,4487821.96,false,false
2022S019094,2022-06-19T08:50:00Z,Gta. Edimburgo / Call. Via De Dublin,1,21,Barajas,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,2,Ingreso inferior o igual a 24 horas,447042.427,4479964.209,false,false
2022S019104,2022-06-19T10:30:00Z,Cmno. Humera,Se desconoce,9,Moncloa-aravaca,Colisión lateral,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,14,Sin asistencia sanitaria,434630.319,4475794.088,false,false
2022S019104,2022-06-19T10:30:00Z,Cmno. Humera,Se desconoce,9,Moncloa-aravaca,Colisión lateral,Despejado,Bicicleta,Conductor,De 50 a 54 años,Hombre,1,Atención en urgencias sin posterior ingreso,434630.319,4475794.088,false,false
2022S019149,2022-06-20T06:35:00Z,Call. General Ricardos / Call. Joaquin Martin,43,11,Carabanchel,Caída,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,1,Atención en urgencias sin posterior ingreso,438905.814,4471897.218,false,false
2022S019180,2022-06-20T08:43:00Z,Call. Gran Via,23,1,Centro,Alcance,Despejado,Bicicleta,Conductor,De 25 a 29 años,Mujer,6,Asistencia sanitaria inmediata en centro de salud o mutua,440473.666,4474610.1,false,false
2022S019184,2022-06-20T13:45:00Z,Plaza. Hidrogeno,6,12,Usera,Colisión frontal,Se desconoce,Bicicleta,Conductor,De 18 a 20 años,Hombre,14,Sin asistencia sanitaria,439925.337,4470514.989,false,false
2022S019213,2022-06-20T19:00:00Z,Call. Senda Del Infante / Call. Collado De Marichiva,22,8,Fuencarral-el Pardo,Caída,Despejado,Bicicleta,Conductor,De 35 a 39 años,Hombre,2,Ingreso inferior o igual a 24 horas,438940.373,4482329.166,false,false
2022S019287,2022-06-21T11:00:00Z,Call. Santa Maria / Cstan. Desamparados,33,1,Centro,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,440903.478,4473804.924,false,false
2022S019489,2022-06-21T13:30:00Z,Call. Arroyo Del Monte,13,8,Fuencarral-el Pardo,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 15 a 17 años,Hombre,77,Se desconoce,438018.415,4481970.112,false,false
2022S019489,2022-06-21T13:30:00Z,Call. Arroyo Del Monte,13,8,Fuencarral-el Pardo,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,Más de 74 años,Hombre,77,Se desconoce,438018.415,4481970.112,false,false
2022S019622,2022-06-23T11:40:00Z,Avda. Brasilia / Avda. Bonn,13,4,Salamanca,Colisión fronto-lateral,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 35 a 39 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,443968.162,4476622.267,false,false
2022S019623,2022-06-23T08:00:00Z,Avda. General Peron / Call. Edgar Neville,13,6,Tetuán,Caída,Lluvia débil,Bicicleta,Conductor,De 50 a 54 años,Hombre,6,Asistencia sanitaria inmediata en centro de salud o mutua,440929.753,4478215.527,false,false
2022S019745,2022-06-23T19:50:00Z,Call. Juan Bravo,35,4,Salamanca,Colisión múltiple,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 25 a 29 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,442426.369,4476004.987,false,false
2022S019803,2022-06-24T11:45:00Z,Call. Pamplona,4,6,Tetuán,Alcance,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,6,Asistencia sanitaria inmediata en centro de salud o mutua,440265.638,4478361.164,false,false
2022S019933,2022-06-25T00:05:00Z,Call. Mequinenza / Carlos Llamas,18,20,San Blas-canillejas,Caída,Despejado,Bicicleta,Conductor,De 60 a 64 años,Hombre,6,Asistencia sanitaria inmediata en centro de salud o mutua,448701.654,4477637.502,false,false
2022S019940,2022-06-25T14:25:00Z,Call. Pelicano / Calle Argueso,9,11,Carabanchel,Caída,Despejado,Bicicleta,Conductor,De 65 a 69 años,Hombre,2,Ingreso inferior o igual a 24 horas,438338.136,4470584.76,false,false
2022S020056,2022-06-26T05:52:00Z,Call. San Mario / Call. Virgen De Las Cruces,4,12,Usera,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 35 a 39 años,Hombre,2,Ingreso inferior o igual a 24 horas,441343.618,4469989.588,false,false
2022S020118,2022-06-26T14:00:00Z,Call. Embajadores / Centr. Deportivo Caja Magica,328,13,Puente De Vallecas,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,2,Ingreso inferior o igual a 24 horas,442240.002,4469160.794,false,false
2022S020135,2022-06-27T11:23:00Z,Ctra. Ciudad Universitaria,Se desconoce,9,Moncloa-aravaca,Caída,Despejado,Bicicleta,Conductor,De 25 a 29 años,Hombre,1,Atención en urgencias sin posterior ingreso,435709.156,4475377.79,false,false
2022S020141,2022-06-27T14:15:00Z,Call. Doctor Esquerdo / Call. Samaria,82,3,Retiro,Alcance,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor,De 35 a 39 años,Hombre,2,Ingreso inferior o igual a 24 horas,443176.985,4473826.491,false,false
2022S020195,2022-06-28T11:20:00Z,Call. Belzunegui,20,11,Carabanchel,Colisión lateral,Despejado,Bicicleta,Conductor,De 55 a 59 años,Hombre,14,Sin asistencia sanitaria,437259.737,4469784.045,false,false
2022S020235,2022-06-28T23:30:00Z,Paseo. Florida,24,9,Moncloa-aravaca,Colisión fronto-lateral,Despejado,Bicicleta,Conductor,De 35 a 39 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,438548.42,4475069.599,false,false
2022S020243,2022-06-29T04:10:00Z,Call. Alcala / Plaza. Cibeles,51,1,Centro,Alcance,Despejado,Bicicleta,Conductor,De 21 a 24 años,Hombre,7,Asistencia sanitaria sólo en el lugar del accidente,441105.218,4474525.579,true,false
2022S020253,2022-06-28T13:50:00Z,Call. Pinos De Osuna,1,21,Barajas,Caída,Despejado,Bicicleta,Conductor,De 45 a 49 años,Hombre,6,Asistencia sanitaria inmediata en centro de salud o mutua,449659.365,4478287.329,false,false
2022S020269,2022-06-29T14:05:00Z,Call. Doctor Lozano / Call. Fernando Giraldez,23,13,Puente De Vallecas,Alcance,Despejado,Bicicleta,Conductor,De 55 a 59 años,Hombre,5,Asistencia sanitaria ambulatoria con posterioridad,443944.227,4472692.851,false,false
