PK,NOMBRE,DESCRIPCION-ENTIDAD,HORARIO,EQUIPAMIENTO,EQUIPAMIENTO_CLEANED,DEPORTE,TRANSPORTE,DESCRIPCION,ACCESIBILIDAD,CONTENT-URL,NOMBRE-VIA,CLASE-VIAL,TIPO-NUM,NUM,PLANTA,PUERTA,ESCALERAS,ORIENTACION,LOCALIDAD,PROVINCIA,CODIGO-POSTAL,COD-BARRIO,BARRIO,COD-DISTRITO,DISTRITO,COORDENADA-X,COORDENADA-Y,LATITUD,LONGITUD,TELEFONO,FAX,EMAIL,TIPO,Column
5706154,Instalación Deportiva Municipal Básica Los Morales,,,1 Pista de baloncesto,pista de baloncesto,baloncesto,"Metro: La Peseta.Bus: 35 , 155",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=12af8ea1ffde8210VgnVCM2000000c205a0aRCRD,MORALES,CALLE,V,31,,,,Parc. 3.16.2 del P.A.U. de Carabanchel,MADRID,MADRID,28054,6,BUENAVISTA,11,CARABANCHEL,435054,4468051,40.3605,-3.7649,,,,InstalacionesDeportivasBasicas, 
5706141,Instalación Deportiva Municipal Básica Los Morales - Patrimonio Humanidad I,,,1 Campo de fútbol Sala,campos de futbol ,futbol,"Metro: La Peseta.Bus: 35 , 155",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=05088ea1ffde8210VgnVCM2000000c205a0aRCRD,PATRIMONIO DE LA HUMANIDAD,CALLE,V,37,,,,Parc. 3.10.4 del P.A.U. de Carabanchel,MADRID,MADRID,28054,6,BUENAVISTA,11,CARABANCHEL,435170,4468229,40.3621,-3.76355,,,,CamposEstadiosFutbol, 
4660152,Instalación Deportiva Municipal Básica Los Poblados,,,1 Campo de fútbol1 Pista de baloncesto1 Pista de fútbol sala1 Pista de patinaje,campo de futbol,futbol,"Metro: San Francisco.Bus: 47 , 118 , 121 , 131 , 155",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5456d915a1f65110VgnVCM1000000b205a0aRCRD,POBLADOS,AVENIDA,V,,,,,C/V Antig. Carretera a Leganés,MADRID,MADRID,28044,6,BUENAVISTA,11,CARABANCHEL,437481,4469682,40.3735,-3.73774,,,,CamposEstadiosFutbol, 
4542914,Instalación Deportiva Municipal Básica Los Rosales I,,,1 Pista de baloncesto.,pista de baloncesto,baloncesto,"Bus: 85 , 123Renfe: Villaverde Bajo",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6912f12fa4f61110VgnVCM1000000b205a0aRCRD,LOS ROSALES,AVENIDA,V,131,,,,,MADRID,MADRID,28021,3,BUTARQUE,17,VILLAVERDE,442439,4467021,40.35175,-3.67783,,,,InstalacionesDeportivasBasicas, 
4556968,Instalación Deportiva Municipal Básica Lucano,,,1 Campo de fútbol1 Pista polideportiva,campo de futbol,futbol,"Bus: 28 , 48 , 140",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2675edf4b85e1110VgnVCM1000000b205a0aRCRD,LUCANO,CALLE,V,,,,,c/v Esfinge,MADRID,MADRID,28022,7,CANILLEJAS,20,SAN BLAS-CANILLEJAS,448411,4476874,40.43904,-3.60959,,,,CamposEstadiosFutbol, 
4528647,Instalación Deportiva Municipal Básica Luis Mitjans,,,1 Pista de Baloncesto,pista de baloncesto,baloncesto,"Metro: Pacífico, Conde de CasalBus: 8 , 10 , 24 , 37 , 54 , 56 , 57 , 136 , 141 , 310",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=eb98ef23df201110VgnVCM1000000b205a0aRCRD,LUIS MITJANS,CALLE,V,15,,,,,MADRID,MADRID,28007,2,ADELFAS,3,RETIRO,443222,4472728,40.40135,-3.67039,,,,InstalacionesDeportivasBasicas, 
4548105,Instalación Deportiva Municipal Básica Lyon - Flandes,,,1 Pista de fútbol sala,pista de futbol sala,futbol sala,"Bus:  30 , 100 , 140",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8c07867f7e791110VgnVCM2000000c205a0aRCRD,LYON,CALLE,V,136,,,,,MADRID,MADRID,28030,2,HORCAJO,14,MORATALAZ,446634,4473468,40.40824,-3.63025,,,,CamposEstadiosFutbol, 
6297321,Instalación Deportiva Municipal Básica Madrid - Las Tablas,,,Pista de baloncesto. Campo de fútbol 7. Pista de hockey.,pista de hockey,hockey,Metro: FuencarralBus: 176,,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0551a2d399a05310VgnVCM1000000b205a0aRCRD,FROMISTA,CALLE,V,5,,,,,MADRID,MADRID,28050,6,VALVERDE,8,FUENCARRAL-EL PARDO,442627,4484510,40.50933,-3.67718,,,,CamposEstadiosFutbol, 
,,,,,campos de futbol 7,futbol 7,,,,,,,,,,,,,,,,,,,,,,,,,,,CamposEstadiosFutbol,
4557011,Instalación Deportiva Municipal Básica Maíz,,,2 Tenis de mesa.,tenis de mesa,tenis de mesa,"Bus: 6 , 60 , 78 , 81 , 116 , 121 , 131.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=71817ad2f95e1110VgnVCM1000000b205a0aRCRD,RICARDO BELTRAN Y ROZPIDE,CALLE,V,28,,,,frente calle Maíz,MADRID,MADRID,28026,6,ZOFIO,12,USERA,439397,4469879,40.37541,-3.71519,,,,InstalacionesDeportivasBasicas, 
4548184,Instalación Deportiva Municipal Básica Mallorca,,,2 Pistas de baloncesto.,pista de baloncesto,baloncesto,"Metro: Barrio de la ConcepciónBus: 11 , 21 , 48 , 70 , 146",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7e958d66a1891110VgnVCM1000000b205a0aRCRD,AGASTIA,CALLE,V,,,,,esq. Juan Pérez de Zúñiga,MADRID,MADRID,28027,4,CONCEPCION,15,CIUDAD LINEAL,445207,4477354,40.44315,-3.6474,,,,InstalacionesDeportivasBasicas, 
4541991,Instalación Deportiva Municipal Básica Manizales,,,1 Pista de fútbol sala,pista de futbol sala,futbol sala,"Metro: San LorenzoBus: 72 , 87",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f7bdcf0980a61110VgnVCM1000000b205a0aRCRD,GALAPA,CALLE,V,10,,,,c/v Avda. Manizales,MADRID,MADRID,28033,4,PINAR DEL REY,16,HORTALEZA,445836,4480574,40.47408,-3.63898,,,,CamposEstadiosFutbol, 
4542050,Instalación Deportiva Municipal Básica Mar de Japón,,,1 Pista de Patinaje,pista de patinaje,patinaje,"Metro: San LorenzoBus: 9 , 72 , 87 , 107",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7edd9bddb2a61110VgnVCM1000000b205a0aRCRD,MAR DEL JAPON,CALLE,V,7,,,,,MADRID,MADRID,28033,4,PINAR DEL REY,16,HORTALEZA,445731,4480685,40.4732,-3.6415,,,,PistasPatinaje, 
4557260,Instalación Deportiva Municipal Básica Maracena,,,1 Pista de baloncesto,pista de baloncesto,baloncesto,"Metro: Hospital Doce de Octubre.Bus: 18 , 22 , 59 , 76 , 78 , 79 , 81 , 85 , 86 , 116 , 121.Renfe: Orcasitas.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ddbf9695ed9e1110VgnVCM1000000b205a0aRCRD,MARACENA,CALLE,V,1,,,,c/v Moreja -Orcasur-,MADRID,MADRID,28041,2,ORCASUR,12,USERA,440889,4469185,40.36927,-3.69755,,,,InstalacionesDeportivasBasicas, 
4541944,Instalación Deportiva Municipal Básica María Inmaculada,,,1 Pista polideportiva,pista polideportiva,,"Metro: Carabanchel Alto.Bus: 34 , 139",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e15c12386f961110VgnVCM1000000b205a0aRCRD,CRUCES,CAMINO,V,,,,,frente Condesa de Teba,MADRID,MADRID,28044,6,BUENAVISTA,11,CARABANCHEL,435721,4469442,40.37305,-3.75721,,,,InstalacionesDeportivasBasicas, 
4555804,Instalación Deportiva Municipal Básica Maris Stella,,,1 Campo de fútbol (césped artificial),campos de futbol ,futbol,"Bus: 81 , 121",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a7216210e00e1110VgnVCM1000000b205a0aRCRD,DOCTOR TOLOSA LATOUR,CALLE,V,18,,,,Frente C. Informat. S.S.,MADRID,MADRID,28026,7,PRADOLONGO,12,USERA,440401,4469895,40.37562,-3.70338,,,,CamposEstadiosFutbol, 
4547652,Instalación Deportiva Municipal Básica Martala I,,,Pista polideportiva (con marcajes de fútbol sala y 2 de baloncesto) 3 Pistas de Chito 3 Tenis de mesa,tenis de mesa,tenis de mesa,"Metro: ArtillerosBus: 30 , 32 , 71",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ebc063952e391110VgnVCM2000000c205a0aRCRD,PICO DE LOS ARTILLEROS,CALLE,V,5,,,,posterior,MADRID,MADRID,28030,3,MARROQUINA,14,MORATALAZ,445787,4473548,40.40891,-3.64023,,,,InstalacionesDeportivasBasicas, 
4528327,Instalación Deportiva Municipal Básica Mártires Maristas,,,1 Pista de baloncesto.,pista de baloncesto,baloncesto,"Metro: ValdezarzaBus: 64 , 82 , 126 ,  127 , 132 , 137.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=745473fc54ff0110VgnVCM1000000b205a0aRCRD,MARTIRES MARISTAS,AVENIDA,V,2,,,,c/v Antonio Machado,MADRID,MADRID,28035,3,CIUDAD UNIVERSITARIA,9,MONCLOA-ARAVACA,439086,4479520,40.46224,-3.71978,,,,InstalacionesDeportivasBasicas, 
4542813,Instalación Deportiva Municipal Básica Maruja Mallo,,,1 Pista polideportiva,pista polideportiva,,Bus: 87,,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ac493da191f61110VgnVCM1000000b205a0aRCRD,MARUJA MALLO,AVENIDA,V,7,,,,c/v Conchita Montes,MADRID,MADRID,28050,6,VALDEFUENTES,16,HORTALEZA,446513,4481025,40.47819,-3.63103,,,,CamposEstadiosFutbol, 
4556437,Instalación Deportiva Municipal Básica Matilde Gayo,,,1 Pista de baloncesto. 1 Tenis de Mesa,tenis de mesa,tenis de mesa,"Metro: Usera.Bus: 6 , 23 , 47 , 78 , 123 , 247",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2ca8207c4a4e1110VgnVCM1000000b205a0aRCRD,MATILDE GAYO,CALLE,V,4,,,,,MADRID,MADRID,28026,5,MOSCARDO,12,USERA,440456,4471482,40.38994,-3.70285,,,,InstalacionesDeportivasBasicas, 
4541764,Instalación Deportiva Municipal Básica Mercedes Arteaga,,,1 Pista polideportiva,pista polideportiva,,"Metro: UrgelBus: 34 , 35 , 108 , 118 , 119",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=483d9d7a55961110VgnVCM1000000b205a0aRCRD,MERCEDES ARTEAGA,CALLE,V,,,,,c/v San Pantaleón,MADRID,MADRID,28019,2,OPAÑEL,11,CARABANCHEL,438699,4471613,40.39285,-3.72231,,,,InstalacionesDeportivasBasicas, 
4541784,Instalación Deportiva Municipal Básica Miguel Riesco,,,1 Pista de baloncesto,pista de baloncesto,baloncesto,"Metro: CanillasBus: 73 , 112 , 120 , 122",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b7559d7a55961110VgnVCM1000000b205a0aRCRD,MIGUEL RIESCO,CALLE,V,7,,,,,MADRID,MADRID,28043,3,CANILLAS,16,HORTALEZA,446403,4479325,40.46287,-3.63217,,,,InstalacionesDeportivasBasicas, 
4670020,Instalación Deportiva Municipal Básica Miguel Riesco - Ramón Power,,,1 Pista de bolos y petanca2 Pistas de chito,pista de bolos ,bolos,"Metro: CanillasBus: 73 , 112 , 120 , 122 , 153.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6b66d141f97c5110VgnVCM1000000b205a0aRCRD,MIGUEL RIESCO,CALLE,V,1,,,,,MADRID,MADRID,28043,2,PIOVERA,16,HORTALEZA,446405,4479221,40.46193,-3.63215,,,,InstalacionesDeportivasBasicas, 
4541798,Instalación Deportiva Municipal Básica Minaya,,,1 Pista de Baloncesto,pista de baloncesto,baloncesto,"Metro: Mar de CristalBus: 73 , 87 , 104 , 112 , 120 , 125",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=493e5a1006961110VgnVCM1000000b205a0aRCRD,MINAYA,CALLE,V,5,,,,,MADRID,MADRID,28043,3,CANILLAS,16,HORTALEZA,446072,4479932,40.46832,-3.63614,,,,InstalacionesDeportivasBasicas, 
4547376,Instalación Deportiva Municipal Básica Mirador de la Reina (Cerro Minguete),,,1 Campo de fútbol 7 (césped artificial) 1 Pista polideportiva (con marcajes de baloncesto longitudinal y transversal y balonmano) 2 Pistas de tenis 2 Pistas de padel (de césped artificial) 1 Pista de bolos y petanca 2 Pistas de tenis de mesa,pista de bolos ,bolos,"Metro: Arroyo del Fresno , LacomaBus: 49",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=72360e45fe291110VgnVCM2000000c205a0aRCRD,MIRADOR DE LA REINA,CALLE,V,2,,,,c/v Cerro Minguete,MADRID,MADRID,28035,7,MIRASIERRA,8,FUENCARRAL-EL PARDO,438500,4482327,40.48749,-3.72696,,,,CamposEstadiosFutbol, 
,,,,,campos de futbol 7,futbol 7,,,,,,,,,,,,,,,,,,,,,,,,,,,CamposEstadiosFutbol,
,,,,,tenis de mesa,tenis de mesa,,,,,,,,,,,,,,,,,,,,,,,,,,,CamposEstadiosFutbol,
6298067,Instalación Deportiva Municipal Básica Mirasierra,,,Pista de baloncesto y pista polideportiva.,pista de baloncesto,baloncesto,"Metro: FuencarralBus: 133, 134",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=beda96e321f05310VgnVCM1000000b205a0aRCRD,NURIA,CALLE,V,83,,,,,MADRID,MADRID,28034,7,MIRASIERRA,8,FUENCARRAL-EL PARDO,439675,4482931,40.49489,-3.71189,,,,CamposEstadiosFutbol, 
5701215,Instalación Deportiva Municipal Básica Molino,,,2 Pistas de bolos y petanca.,pista de bolos ,bolos,"Metro: LegazpiBus: 6 , 18 , 22 , 45 , 47 , 59 , 62 , 76 , 78 , 79 , 85 , 86 , 88 , 123 , 148.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=43cd6650164d8210VgnVCM2000000c205a0aRCRD,MOLINO,PASEO,V,2,,,,,MADRID,MADRID,28045,4,LEGAZPI,2,ARGANZUELA,441083,4471330,40.39049,-3.69419,,,,InstalacionesDeportivasBasicas, 
6308364,Instalación Deportiva Municipal Básica Mondariz,,,Pista de fútbol sala y pista de balonmano.,pista de futbol sala,futbol sala,"Metro: Barrio del PilarBus: 128, 132, 137, 49, 83",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c117d9359e735310VgnVCM2000000c205a0aRCRD,MONDARIZ,PLAZA,V,1,,,,,MADRID,MADRID,28029,4,EL PILAR,8,FUENCARRAL-EL PARDO,440209,4481143,40.47882,-3.70542,,,,InstalacionesDeportivasBasicas, 
6330956,Instalación Deportiva Municipal Básica Monovar,,,1 Pista de patinaje,pista de patinaje,patinaje,"Metro: ManoterasBus: 7 , 29 , 107 , 125 , 129",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=823c018d9d9a5310VgnVCM2000000c205a0aRCRD,MONOVAR,CALLE,V,3,,,,,MADRID,MADRID,28033,5,APOSTOL SANTIAGO,16,HORTALEZA,444318,4480735,40.47542,-3.65691,,,,PistasPatinaje, 
178423,Instalación Deportiva Municipal Básica Montecarmelo,,,Pista de baloncesto. Campo de fútbol 7 (césped artificial). Pista de fútbol sala,campos de futbol 7,futbol 7,Bus: 704,,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=dc56395961e4f010VgnVCM2000000c205a0aRCRD,MONASTERIO DE EL PAULAR,CALLE,V,138,,,,,MADRID,MADRID,28049,7,MIRASIERRA,8,FUENCARRAL-EL PARDO,440643,4483540,40.50044,-3.70051,S/T,,,CamposEstadiosFutbol, 
10966950,Instalación Deportiva Municipal Básica Montecarmelo McDonald´s,,,Pista polideportiva.,pista polideportiva,,Bus: 704,,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4f9419106482b610VgnVCM2000001f4a900aRCRD,MONTECARMELO,AVENIDA,V,1,,,,,MADRID,MADRID,28049,7,MIRASIERRA,8,FUENCARRAL-EL PARDO,440948,4483692,40.50184,-3.69692,S/T,,,CamposEstadiosFutbol, 
5870223,Instalación Deportiva Municipal Básica Mozart,,,1 Campo de fútbol 7,campos de futbol 7,futbol 7,"Metro: Príncipe Pío.Bus: 25 , 33 , 39 , 41 , 46 , 62 , 75 , 138 , C.Renfe: Príncipe Pío.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=3416f80f8de5c210VgnVCM1000000b205a0aRCRD,MOZART,CALLE,V,,,,,,MADRID,MADRID,28008,1,CASA DE CAMPO,9,MONCLOA-ARAVACA,438926,4475306,40.42427,-3.72127,,,,CamposEstadiosFutbol, 
4541310,Instalación Deportiva Municipal Básica Nevado de Cumbal,,,1 Campo de fútbol 11 de césped artificial (con 2 marcajes de fútbol 7),campos de futbol 11,futbol 11,"Metro: Mar de CristalBus: 87 , 104 , 112 ,  120 , 125 , 153 , 172",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c03a3c00a6a51110VgnVCM1000000b205a0aRCRD,NEVADO DEL CUMBAL,CALLE,V,4,,,,,MADRID,MADRID,28033,4,PINAR DEL REY,16,HORTALEZA,446493,4480037,40.46928,-3.63118,,,,CamposEstadiosFutbol, 
4557490,Instalación Deportiva Municipal Básica Nicolasa Gómez,,,1 Pista polideportiva,pista polideportiva,,"Metro: Torre AriasBus: 77 , 105 , 140 , 153",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f0afcfc5e5ae1110VgnVCM1000000b205a0aRCRD,NICOLASA GOMEZ,CALLE,V,1,,,,,MADRID,MADRID,28022,7,CANILLEJAS,20,SAN BLAS-CANILLEJAS,447943,4477482,40.44448,-3.61515,,,,InstalacionesDeportivasBasicas, 
4583223,Instalación Deportiva Municipal Básica Novecento,,,3 Pistas de baloncesto,pista de baloncesto,baloncesto,"Bus: 10, 57 , 102 , 136 , 144 , 310Renfe: El Pozo",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2444df453adb2110VgnVCM1000000b205a0aRCRD,NOVECENTO,CALLE,V,6,,,,,MADRID,MADRID,28018,3,PALOMERAS BAJAS,13,PUENTE DE VALLECAS,444619,4470066,40.37746,-3.6537,,,,InstalacionesDeportivasBasicas, 
6206650,Instalación Deportiva Municipal Básica Nuestra Señora de la Paloma,,,1 Pista Polideportiva,pista polideportiva,,"Metro: DeliciasBus: 8 , 19 , 45 , 47 , 59 , 62 , 76 , 85 , 86 , 247Renfe: Delicias",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8163d840e4623310VgnVCM2000000c205a0aRCRD,SAN FRANCISCO,CARRERA,V,4,,,,,MADRID,MADRID,28005,1,PALACIO,1,CENTRO,439570,4473641,40.4112,-3.71223,,,,InstalacionesDeportivasBasicas, 
4555858,Instalación Deportiva Municipal Básica Nuestra Señora de Loreto,,,1 Pista de baloncesto,pista de baloncesto,baloncesto,"Metro: BarajasBus: 101 , 105 , 115 , 151",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=50e8afe6d20e1110VgnVCM1000000b205a0aRCRD,TIMON,CALLE,V,16,,,,,MADRID,MADRID,28042,4,TIMON,21,BARAJAS,450343,4480383,40.47264,-3.58581,,,,InstalacionesDeportivasBasicas, 
4660151,Instalación Deportiva Municipal Básica Ontanilla,,,1 Campo de fútbol 7,campos de futbol 7,futbol 7,"Metro: Pan BenditoBus: 108 , 116 , 118 , 121 , 131 , 155",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7036d915a1f65110VgnVCM1000000b205a0aRCRD,LOS POBLADOS,AVENIDA,V,,,,,C/V Ontanilla,MADRID,MADRID,28025,7,ABRANTES,11,CARABANCHEL,438264,4469788,40.37451,-3.72853,,,,CamposEstadiosFutbol, 
4555889,Instalación Deportiva Municipal Básica Orión-Jupiter,,,1 Pista de fútbol sala,pista de futbol sala,futbol sala,"Metro: BarajasBus: 101 , 105 , 115 , 151",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=52e3b49e430e1110VgnVCM1000000b205a0aRCRD,ORION,CALLE,V,52,,,,,MADRID,MADRID,28042,3,CASCO H.BARAJAS,21,BARAJAS,450837,4480780,40.47625,-3.58,,,,CamposEstadiosFutbol, 
4564065,Instalación Deportiva Municipal Básica Oscar y Jesús,,,1 Campo de fútbol (de tierra) 1 Pista de fútbol sala (con equipamiento para baloncesto también) Tenis de mesa,campos de futbol ,futbol,"Bus: 17 , 34 , 39 , 117, 139",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=98bb53a201322110VgnVCM1000000b205a0aRCRD,SOLEDAD CAZORLA,CALLE,V,22,,,,,MADRID,MADRID,28044,7,LAS AGUILAS,10,LATINA,434561,4469726,40.37555,-3.77087,,,,CamposEstadiosFutbol, 
,,,,,tenis de mesa,tenis de mesa,,,,,,,,,,,,,,,,,,,,,,,,,,,CamposEstadiosFutbol,
4580267,Instalación Deportiva Municipal Básica Pablo Casals,,,1 Pista de Fútbol Sala,pista de futbol sala,futbol sala,"Metro: Puerta del ÁngelBus: 25 , 31 , 33 , 36 , 39 , 50 , 62 , 65 , 138.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d75d8672e92b2110VgnVCM1000000b205a0aRCRD,ERMITA DEL SANTO,PASEO,V,10,,,,,MADRID,MADRID,28011,2,PUERTA DEL ANGEL,10,LATINA,438693,4473970,40.41221,-3.72388,,,,CamposEstadiosFutbol, 
7267217,Instalación Deportiva Municipal Básica Pádel - Madrid Las Tablas,,,"4 pistas de tenis (2 de ellas de césped artificial). 12 pistas de pádel (cristal, 10 de ellas cubiertas).",pista de padel ,padel,"Metro: Las Tablas Bus: 172, 176",Padel Madrid las Tablas,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0c33d25f63fb3410VgnVCM1000000b205a0aRCRD,CAMINO DE SANTIAGO,AVENIDA,V,25,,,,,MADRID,MADRID,28050,6,VALVERDE,8,FUENCARRAL-EL PARDO,442884,4483775,40.50272,-3.67409,,,,PistasPadel, 
6271846,Instalación Deportiva Municipal Básica Padre Claret,,,3 Pistas de Fútbol-Sala.,pista de futbol,futbol,"Bus: 29 , 52 , 70 , 107.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d6151b0ae3654310VgnVCM1000000b205a0aRCRD,PADRE CLARET,CALLE,V,18,,,,,MADRID,MADRID,28002,2,PROSPERIDAD,5,CHAMARTIN,443788,4478082,40.44962,-3.66419,,,,CamposEstadiosFutbol, 
4582873,Instalación Deportiva Municipal Básica Palomeras Bajas,,,1 Campo de fútbol,campo de futbol,futbol,"Bus: 24 , 57 , 102 , 136 , 144Renfe: El Pozo",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1f3800dcb2db2110VgnVCM1000000b205a0aRCRD,PUERTO DE BALBARAN,CALLE,V,,,,,,MADRID,MADRID,28053,3,PALOMERAS BAJAS,13,PUENTE DE VALLECAS,444050,4470152,40.3782,-3.66041,,,,CamposEstadiosFutbol, 
4629936,Instalación Deportiva Municipal Básica Parque Agustín Rodríguez Sahagún I,,,3 pistas fútbol-sala3 pistas baloncesto,pista de futbol,futbol,"Bus: 49 , 128",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c51553332b794110VgnVCM1000000b205a0aRCRD,CAPITAN BLANCO ARGIBAY,PASEO,V,,,,,Parque A. Rodríguez Sahagún,MADRID,MADRID,28039,5,VALDEACEDERAS,6,TETUAN,439954,4480105,40.46757,-3.7096,,,,CamposEstadiosFutbol, 
4549250,Instalación Deportiva Municipal Básica Parque Agustín Rodríguez Sahagún II,,,2 Pistas de fútbol sala 2 Pistas de baloncesto Pista de patinaje 2 Pistas de bolos y petanca Tenis de mesa,pista de bolos ,bolos,"Bus: 49 , 42",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=bb9f22cad8d91110VgnVCM2000000c205a0aRCRD,SINESIO DELGADO,CALLE,V,30,,,,,MADRID,MADRID,28029,4,ALMENARA,6,TETUAN,441799,4480811,40.47406,-3.6879,,,,CamposEstadiosFutbol, 
,,,,,tenis de mesa,tenis de mesa,,,,,,,,,,,,,,,,,,,,,,,,,,,CamposEstadiosFutbol,
