PK,NOMBRE,DESCRIPCION-ENTIDAD,HORARIO,EQUIPAMIENTO,EQUIPAMIENTO_CLEANED,DEPORTE,TRANSPORTE,DESCRIPCION,ACCESIBILIDAD,CONTENT-URL,NOMBRE-VIA,CLASE-VIAL,TIPO-NUM,NUM,PLANTA,PUERTA,ESCALERAS,ORIENTACION,LOCALIDAD,PROVINCIA,CODIGO-POSTAL,COD-BARRIO,BARRIO,COD-DISTRITO,DISTRITO,COORDENADA-X,COORDENADA-Y,LATITUD,LONGITUD,TELEFONO,FAX,EMAIL,TIPO,Column
6297321,Instalación Deportiva Municipal Básica Madrid - Las Tablas,,,pista de baloncesto. campo de futbol . pista de hockey.,pista de hockey,hockey,Metro: FuencarralBus: 176,,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0551a2d399a05310VgnVCM1000000b205a0aRCRD,FROMISTA,CALLE,V,5,,,,,MADRID,MADRID,28050,6,VALVERDE,8,FUENCARRAL-EL PARDO,442627,4484510,40.50932927,-3.677183247,,,,CamposEstadiosFutbol, 
6297321,Instalación Deportiva Municipal Básica Madrid - Las Tablas,,,,campo de futbol,futbol,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4557011,Instalación Deportiva Municipal Básica Maíz,,, tenis de mesa.,tenis de mesa,ping-pong,"Bus: 6 , 60 , 78 , 81 , 116 , 121 , 131.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=71817ad2f95e1110VgnVCM1000000b205a0aRCRD,RICARDO BELTRAN Y ROZPIDE,CALLE,V,28,,,,frente calle Maíz,MADRID,MADRID,28026,6,ZOFIO,12,USERA,439397,4469879,40.37541213,-3.715189654,,,,InstalacionesDeportivasBasicas, 
4555804,Instalación Deportiva Municipal Básica Maris Stella,,, campo de futbol (cesped artificial),campo de futbol,futbol,"Bus: 81 , 121",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a7216210e00e1110VgnVCM1000000b205a0aRCRD,DOCTOR TOLOSA LATOUR,CALLE,V,18,,,,Frente C. Informat. S.S.,MADRID,MADRID,28026,7,PRADOLONGO,12,USERA,440401,4469895,40.37561972,-3.703376726,,,,CamposEstadiosFutbol, 
4547652,Instalación Deportiva Municipal Básica Martala I,,,pista polideportiva (con marcajes de futbol sala y de baloncesto) pista de chito tenis de mesa,tenis de mesa,ping-pong,"Metro: ArtillerosBus: 30 , 32 , 71",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ebc063952e391110VgnVCM2000000c205a0aRCRD,PICO DE LOS ARTILLEROS,CALLE,V,5,,,,posterior,MADRID,MADRID,28030,3,MARROQUINA,14,MORATALAZ,445787,4473548,40.40890578,-3.640234123,,,,InstalacionesDeportivasBasicas, 
4556437,Instalación Deportiva Municipal Básica Matilde Gayo,,, pista de baloncesto. tenis de mesa,tenis de mesa,ping-pong,"Metro: Usera.Bus: 6 , 23 , 47 , 78 , 123 , 247",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2ca8207c4a4e1110VgnVCM1000000b205a0aRCRD,MATILDE GAYO,CALLE,V,4,,,,,MADRID,MADRID,28026,5,MOSCARDO,12,USERA,440456,4471482,40.38993835,-3.702854086,,,,InstalacionesDeportivasBasicas, 
4670020,Instalación Deportiva Municipal Básica Miguel Riesco - Ramón Power,,, pista de bolos y petanca pista de chito,pista de bolos ,bolos,"Metro: CanillasBus: 73 , 112 , 120 , 122 , 153.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6b66d141f97c5110VgnVCM1000000b205a0aRCRD,MIGUEL RIESCO,CALLE,V,1,,,,,MADRID,MADRID,28043,2,PIOVERA,16,HORTALEZA,446405,4479221,40.46193413,-3.632148755,,,,InstalacionesDeportivasBasicas, 
4547376,Instalación Deportiva Municipal Básica Mirador de la Reina (Cerro Minguete),,, campo de futbol (cesped artificial) pista polideportiva (con marcajes de baloncesto longitudinal y transversal y balonmano) pista de tenis pista de padel (de cesped artificial) pista de bolos y petanca pista de tenis de mesa,pista de bolos ,bolos,"Metro: Arroyo del Fresno , LacomaBus: 49",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=72360e45fe291110VgnVCM2000000c205a0aRCRD,MIRADOR DE LA REINA,CALLE,V,2,,,,c/v Cerro Minguete,MADRID,MADRID,28035,7,MIRASIERRA,8,FUENCARRAL-EL PARDO,438500,4482327,40.48749192,-3.726962044,,,,CamposEstadiosFutbol, 
4547376,Instalación Deportiva Municipal Básica Mirador de la Reina (Cerro Minguete),,,,campo de futbol,futbol,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4547376,Instalación Deportiva Municipal Básica Mirador de la Reina (Cerro Minguete),,,,tenis de mesa,ping-pong,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6298067,Instalación Deportiva Municipal Básica Mirasierra,,,pista de baloncesto y pista polideportiva.,pista de baloncesto,baloncesto,"Metro: FuencarralBus: 133, 134",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=beda96e321f05310VgnVCM1000000b205a0aRCRD,NURIA,CALLE,V,83,,,,,MADRID,MADRID,28034,7,MIRASIERRA,8,FUENCARRAL-EL PARDO,439675,4482931,40.49489198,-3.711889917,,,,CamposEstadiosFutbol, 
5701215,Instalación Deportiva Municipal Básica Molino,,, pista de bolos y petanca.,pista de bolos ,bolos,"Metro: LegazpiBus: 6 , 18 , 22 , 45 , 47 , 59 , 62 , 76 , 78 , 79 , 85 , 86 , 88 , 123 , 148.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=43cd6650164d8210VgnVCM2000000c205a0aRCRD,MOLINO,PASEO,V,2,,,,,MADRID,MADRID,28045,4,LEGAZPI,2,ARGANZUELA,441083,4471330,40.39048712,-3.694187849,,,,InstalacionesDeportivasBasicas, 
6308364,Instalación Deportiva Municipal Básica Mondariz,,,pista de futbol sala y pista de balonmano.,pista de futbol,futbol,"Metro: Barrio del PilarBus: 128, 132, 137, 49, 83",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c117d9359e735310VgnVCM2000000c205a0aRCRD,MONDARIZ,PLAZA,V,1,,,,,MADRID,MADRID,28029,4,EL PILAR,8,FUENCARRAL-EL PARDO,440209,4481143,40.47882368,-3.705420128,,,,InstalacionesDeportivasBasicas, 
178423,Instalación Deportiva Municipal Básica Montecarmelo,,,pista de baloncesto. campo de futbol (cesped artificial). pista de futbol sala,campo de futbol,futbol,Bus: 704,,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=dc56395961e4f010VgnVCM2000000c205a0aRCRD,MONASTERIO DE EL PAULAR,CALLE,V,138,,,,,MADRID,MADRID,28049,7,MIRASIERRA,8,FUENCARRAL-EL PARDO,440643,4483540,40.50043893,-3.700512809,S/T,,,CamposEstadiosFutbol, 
5870223,Instalación Deportiva Municipal Básica Mozart,,, campo de futbol ,campo de futbol,futbol,"Metro: Príncipe Pío.Bus: 25 , 33 , 39 , 41 , 46 , 62 , 75 , 138 , C.Renfe: Príncipe Pío.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=3416f80f8de5c210VgnVCM1000000b205a0aRCRD,MOZART,CALLE,V,s/n,,,,,MADRID,MADRID,28008,1,CASA DE CAMPO,9,MONCLOA-ARAVACA,438926,4475306,40.42426654,-3.721270902,,,,CamposEstadiosFutbol, 
4541310,Instalación Deportiva Municipal Básica Nevado de Cumbal,,, campo de futbol de cesped artificial (con marcajes de futbol ),campo de futbol,futbol,"Metro: Mar de CristalBus: 87 , 104 , 112 ,  120 , 125 , 153 , 172",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c03a3c00a6a51110VgnVCM1000000b205a0aRCRD,NEVADO DEL CUMBAL,CALLE,V,4,,,,,MADRID,MADRID,28033,4,PINAR DEL REY,16,HORTALEZA,446493,4480037,40.46928002,-3.63118145,,,,CamposEstadiosFutbol, 
4660151,Instalación Deportiva Municipal Básica Ontanilla,,, campo de futbol ,campo de futbol,futbol,"Metro: Pan BenditoBus: 108 , 116 , 118 , 121 , 131 , 155",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7036d915a1f65110VgnVCM1000000b205a0aRCRD,LOS POBLADOS,AVENIDA,V,,,,,C/V Ontanilla,MADRID,MADRID,28025,7,ABRANTES,11,CARABANCHEL,438264,4469788,40.37450905,-3.728526374,,,,CamposEstadiosFutbol, 
4564065,Instalación Deportiva Municipal Básica Oscar y Jesús,,, campo de futbol (de tierra) pista de futbol sala (con equipamiento para baloncesto tambien) tenis de mesa,campo de futbol,futbol,"Bus: 17 , 34 , 39 , 117, 139",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=98bb53a201322110VgnVCM1000000b205a0aRCRD,SOLEDAD CAZORLA,CALLE,V,22,,,,,MADRID,MADRID,28044,7,LAS AGUILAS,10,LATINA,434561,4469726,40.37554984,-3.770874017,,,,CamposEstadiosFutbol, 
4564065,Instalación Deportiva Municipal Básica Oscar y Jesús,,,,tenis de mesa,ping-pong,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7267217,Instalación Deportiva Municipal Básica Pádel - Madrid Las Tablas,,," pista de tenis ( de ellas de cesped artificial). pista de padel (cristal, de ellas cubiertas).",pista de padel,padel,"Metro: Las Tablas Bus: 172, 176",Padel Madrid las Tablas,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0c33d25f63fb3410VgnVCM1000000b205a0aRCRD,CAMINO DE SANTIAGO,AVENIDA,V,25,,,,,MADRID,MADRID,28050,6,VALVERDE,8,FUENCARRAL-EL PARDO,442884,4483775,40.50272219,-3.674088279,,,,PistasPadel, 
6271846,Instalación Deportiva Municipal Básica Padre Claret,,, pista de futbol-sala.,pista de futbol,futbol,"Bus: 29 , 52 , 70 , 107.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d6151b0ae3654310VgnVCM1000000b205a0aRCRD,PADRE CLARET,CALLE,V,18,,,,,MADRID,MADRID,28002,2,PROSPERIDAD,5,CHAMARTIN,443788,4478082,40.44961759,-3.664193959,,,,CamposEstadiosFutbol, 
4582873,Instalación Deportiva Municipal Básica Palomeras Bajas,,, campo de futbol,campo de futbol,futbol,"Bus: 24 , 57 , 102 , 136 , 144Renfe: El Pozo",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1f3800dcb2db2110VgnVCM1000000b205a0aRCRD,PUERTO DE BALBARAN,CALLE,V,s/n,,,,,MADRID,MADRID,28053,3,PALOMERAS BAJAS,13,PUENTE DE VALLECAS,444050,4470152,40.37819745,-3.660405647,,,,CamposEstadiosFutbol, 
4629936,Instalación Deportiva Municipal Básica Parque Agustín Rodríguez Sahagún I,,, pista futbol-sala pista baloncesto,pista de futbol,futbol,"Bus: 49 , 128",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c51553332b794110VgnVCM1000000b205a0aRCRD,CAPITAN BLANCO ARGIBAY,PASEO,V,S/N,,,,Parque A. Rodríguez Sahagún,MADRID,MADRID,28039,5,VALDEACEDERAS,6,TETUAN,439954,4480105,40.46757296,-3.709596082,,,,CamposEstadiosFutbol, 
4549250,Instalación Deportiva Municipal Básica Parque Agustín Rodríguez Sahagún II,,, pista de futbol sala pista de baloncesto pista de patinaje pista de bolos y petanca tenis de mesa,pista de bolos ,bolos,"Bus: 49 , 42",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=bb9f22cad8d91110VgnVCM2000000c205a0aRCRD,SINESIO DELGADO,CALLE,V,30,,,,,MADRID,MADRID,28029,4,ALMENARA,6,TETUAN,441799,4480811,40.47406446,-3.687898995,,,,CamposEstadiosFutbol, 
4549250,Instalación Deportiva Municipal Básica Parque Agustín Rodríguez Sahagún II,,,,tenis de mesa,ping-pong,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4560975,Instalación Deportiva Municipal Básica Parque Aluche,,, campo de futbol (de tierra) campo de futbol (de cesped artificial) pista de futbol sala pista de baloncesto pista de bolos y petanca pista de chito (en recinto cerrado) tenis de mesa circuito de bicicletas,pista de bolos ,bolos,"Metro: AlucheBus: 25 , 121, 138",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=228a8244ca902110VgnVCM1000000b205a0aRCRD,VALMOJADO,CALLE,V,4,,,,,MADRID,MADRID,28047,4,ALUCHE,10,LATINA,435712,4472070,40.39675521,-3.757541292,,,,CamposEstadiosFutbol, 
4560975,Instalación Deportiva Municipal Básica Parque Aluche,,,,campo de futbol,futbol,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4560975,Instalación Deportiva Municipal Básica Parque Aluche,,,,campo de futbol,futbol,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4560975,Instalación Deportiva Municipal Básica Parque Aluche,,,,tenis de mesa,ping-pong,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4527839,Instalación Deportiva Municipal Básica Parque Arroyo Pozuelo I,,, pista de baloncesto pista de baloncesto x pista de futbol sala tenis de mesa,tenis de mesa,ping-pong,"Bus: 160 , 161 , I",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=3a23f1d46adf0110VgnVCM1000000b205a0aRCRD,ARROYO DE POZUELO,CALLE,V,10,,,,,MADRID,MADRID,28023,7,ARAVACA,9,MONCLOA-ARAVACA,434463,4478158,40.45150051,-3.772885181,,,,CamposEstadiosFutbol, 
6336549,Instalación Deportiva Municipal Básica Parque Cerro Almodovar,,,campo de futbol (cesped artificial)campo de futbol (cesped artificial)pista de patinaje pista de chito pista de petancabolera,campo de futbol,futbol,"Metro: AlucheBus: 25 , 121, 138",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b3469c1a07dc5310VgnVCM2000000c205a0aRCRD,CERRO ALMODOVAR,PARQUE,T,,,,,,MADRID,MADRID,,,,,DISTRITO,436614,4472066,40.39490619,-3.748188334,,,,CamposEstadiosFutbol, 
6336549,Instalación Deportiva Municipal Básica Parque Cerro Almodovar,,,,campo de futbol,futbol,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4563497,Instalación Deportiva Municipal Básica Parque Cerro Almodóvar,,, campo de futbol campo de futbol pista de patinaje pista de petanca pista de chitobolera,campo de futbol,futbol,"Bus: 25, 31",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5cb236a106e12110VgnVCM1000000b205a0aRCRD,CERRO DE ALMODOVAR,CALLE,V,9,,,,,MADRID,MADRID,28007,2,SANTA EUGENIA,18,VILLA DE VALLECAS,448872,4470296,40.3816882,-3.60232777,,,,CamposEstadiosFutbol, 
4563497,Instalación Deportiva Municipal Básica Parque Cerro Almodóvar,,,,campo de futbol,futbol,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4541384,Instalación Deportiva Municipal Básica Parque Cuña Verde,,, campo de futbol pista de baloncesto circuito de bicicletas,campo de futbol,futbol,"Metro: VicálvaroBus: 4 , 100 , 106 , 130",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6f683e25c8a51110VgnVCM1000000b205a0aRCRD,DAROCA,AVENIDA,V,300,,,,,MADRID,MADRID,28032,,AMBROZ,,VICALVARO,447672,4473622,40.4096933,-3.61802544,,,,CamposEstadiosFutbol, 
4543052,Instalación Deportiva Municipal Básica Parque de Comillas,,,superficie: . m equipamientos: campo de futbol pista de futbol sala pista polideportiva (con marcajes de baloncesto y voley) pista de bolos y petanca tenis de mesa,pista de bolos ,bolos,"Metro: Marqués de VadilloBus: 34 , 35 , 116 , 118 , 119.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=72d28f82f7f61110VgnVCM1000000b205a0aRCRD,ANTONIO DE LEYVA,CALLE,V,35,,,,,MADRID,MADRID,28019,1,COMILLAS,11,CARABANCHEL,439305,4471634,40.3930876,-3.715247014,,,,CamposEstadiosFutbol, 
4543052,Instalación Deportiva Municipal Básica Parque de Comillas,,,,campo de futbol,futbol,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4543052,Instalación Deportiva Municipal Básica Parque de Comillas,,,,tenis de mesa,ping-pong,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11239500,Instalación Deportiva Municipal Básica Parque de la Arganzuela,,,campo de futbol de cesped artificial campo futbol ,campo de futbol,futbol,"Metro: LegazpiBus: 148, 18, 6, 78",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=11435702408f4710VgnVCM2000001f4a900aRCRD,YESERIAS,PASEO,V,10,,,,,MADRID,MADRID,28005,2,ACACIAS,2,ARGANZUELA,440176,4472058,40.39698206,-3.704935125,,,,InstalacionesDeportivasBasicas, 
10915659,Instalación Deportiva Municipal Básica Parque de la Cornisa,,, pista de baloncesto pista de voley y futvoley pista de badminton mesa de tenis de mesa,pista de voley,voley,"Bus: 25 , 31 , 33 , 36 , 39 , 41 , 50 , 65 , 138 , C",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=72e68d2ec6099610VgnVCM1000001d4a900aRCRD,ROSARIO,CALLE,V,5,,,,,MADRID,MADRID,28005,1,PALACIO,1,CENTRO,439429,4473468,40.40963178,-3.713877155,,,,InstalacionesDeportivasBasicas, 
10915659,Instalación Deportiva Municipal Básica Parque de la Cornisa,,,,tenis de mesa,ping-pong,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4541767,Instalación Deportiva Municipal Básica Parque de la Vicalvarada (centro deportivo),,, campo de futbol de hierba artificial con cerramiento. (actualmente tiene una autorizacion de uso el club periso club de futbol) pista de patinaje. pista de chito pista de minibaloncesto,campo de futbol,futbol,"Metro: VicálvaroBus: 4 , 100 , 106 , 130",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9b1fdec5c4961110VgnVCM1000000b205a0aRCRD,VEREDA DEL PINAR,CALLE,V,1,,,,,MADRID,MADRID,28032,,AMBROZ,,VICALVARO,448447,4473531,40.41079352,-3.607616724,,,,CamposEstadiosFutbol, 
4659840,Instalación Deportiva Municipal Básica Parque de las Cruces,,, campo de futbol campo de futbol pista de balonmano pista de baloncesto,campo de futbol,futbol,"Bus: 34 , 35 , 47 , 121 , 131 , 139",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b396688500f65110VgnVCM1000000b205a0aRCRD,POBLADOS,AVENIDA,V,S/N,,,,,MADRID,MADRID,28044,6,BUENAVISTA,11,CARABANCHEL,436012,4469875,40.37699575,-3.753797717,,,,CamposEstadiosFutbol, 
4659840,Instalación Deportiva Municipal Básica Parque de las Cruces,,,,campo de futbol,futbol,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4563656,Instalación Deportiva Municipal Básica Parque de las Cruces I,,, campo de futbol (de tierra) pista de futbol sala circuito de bicicletas tenis de mesa,campo de futbol,futbol,"Bus: 34 , 121 , 131 , 139 , 155.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5790dbec67222110VgnVCM1000000b205a0aRCRD,ROMPEDIZO,CALLE,V,15,,,,,MADRID,MADRID,28044,7,LAS AGUILAS,10,LATINA,435380,4470112,40.37720878,-3.762529099,,,,CamposEstadiosFutbol, 
4563656,Instalación Deportiva Municipal Básica Parque de las Cruces I,,,,tenis de mesa,ping-pong,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4579932,Instalación Deportiva Municipal Básica Parque de las Cruces II,,, pista de futbol sala tenis de mesa,tenis de mesa,ping-pong,"Bus: 17 , 34 , 117 , 155.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=150f30a847ea2110VgnVCM2000000c205a0aRCRD,VIDAUBA,CALLE,V,3,,,,,MADRID,MADRID,28044,7,LAS AGUILAS,10,LATINA,435202,4470512,40.38268061,-3.763391904,,,,CamposEstadiosFutbol, 
4542098,Instalación Deportiva Municipal Básica Parque de San Isidro - Gorrión,,, campo de futbol pista de balonmano,campo de futbol,futbol,"Metro: UrgelBus: 17 , 25 , 34 , 35 , 108 , 118 , 119.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e9c908d335a61110VgnVCM1000000b205a0aRCRD,GORRION,CALLE,V,36,,,,,MADRID,MADRID,28019,3,SAN ISIDRO,11,CARABANCHEL,438091,4472000,40.39630479,-3.729515383,,,,CamposEstadiosFutbol, 
4542532,Instalación Deportiva Municipal Básica Parque de Villa Rosa,,, tenis de mesa,tenis de mesa,ping-pong,"Metro: CanillasBus: 73 , 104 , 112 , 120",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=03889fbdc8e61110VgnVCM1000000b205a0aRCRD,EL PEDERNOSO,CALLE,V,19,,,,,MADRID,MADRID,28043,3,CANILLAS,16,HORTALEZA,446714,4479944,40.4665846,-3.629846895,,,,InstalacionesDeportivasBasicas, 
4540131,Instalación Deportiva Municipal Básica Parque Doña Guiomar III,,, tenis de mesa,tenis de mesa,ping-pong,"Bus: 7 , 29 , 129 , 172",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c20ed908b7551110VgnVCM1000000b205a0aRCRD,MONÓVAR,CALLE,V,4,,,,,MADRID,MADRID,28033,5,APOSTOL SANTIAGO,16,HORTALEZA,444352,4480848,40.47645416,-3.656518693,,,,InstalacionesDeportivasBasicas, 
4542810,Instalación Deportiva Municipal Básica Parque Eugenia de Montijo,,,superficie: . m equipamientos: campo de futbol pista de futbol sala pista de baloncesto,campo de futbol,futbol,"Bus: 34 , 47 , 121 , 131 , 139",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1cd3626222f61110VgnVCM1000000b205a0aRCRD,PARQUE EUGENIA DE MONTIJO,CALLE,V,S/N,,,,,MADRID,MADRID,28047,4,VISTA ALEGRE,11,CARABANCHEL,435960,4470017,40.37827096,-3.754424501,,,,CamposEstadiosFutbol, 
6331268,Instalación Deportiva Municipal Básica Parque Huerta de la Salud,,, pista chito pista de bolos y petanca,pista de bolos ,bolos,"Bus: 9 , 72 , 107",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=dcd700c061aa5310VgnVCM2000000c205a0aRCRD,MAR DE LAS ANTILLAS,CALLE,V,10,,,,,MADRID,MADRID,28033,4,PINAR DEL REY,16,HORTALEZA,445186,4480760,40.47572203,-3.646658003,,,,InstalacionesDeportivasBasicas, 
10913272,Instalación Deportiva Municipal Básica Parque Juan Pablo II,,, campo de rugby (cesped artificial) pista de padel (cristal y cesped artificial),pista de padel,padel,"Metro: HortalezaBus: 7 , 29 , 107, 125 , 129",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=31edbd18e5b79610VgnVCM1000001d4a900aRCRD,PICEAS,AVENIDA,V,13,,,,,MADRID,MADRID,28043,2,PIOVERA,16,HORTALEZA,447448,4478684,40.45716099,-3.619804359,,,,PistasPadel, 
6300752,Instalación Deportiva Municipal Básica Parque la Milanera (La Coma),,,pista de futbol sala. pista de patinaje. pista de voley playa.,pista de voley playa,voley,Metro: LACOMABus: 49,,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d4e940a4a8915310VgnVCM2000000c205a0aRCRD,RAMON GOMEZ DE LA SERNA,CALLE,V,22,,,,,MADRID,MADRID,28035,3,PEÑA GRANDE,8,FUENCARRAL-EL PARDO,438569,4481797,40.48459542,-3.724830605,,,,CamposEstadiosFutbol, 
4583138,Instalación Deportiva Municipal Básica Parque La Viña,,, pista de baloncesto pista de futbol sala pista de bolos y petanca tenis de mesa,pista de bolos ,bolos,"Bus: 24 , 102 , 111 , 144",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b91d2b9229db2110VgnVCM1000000b205a0aRCRD,CONCEJO DE TEVERGA,CALLE,V,2,,,,,MADRID,MADRID,28053,1,ENTREVIAS,13,PUENTE DE VALLECAS,443069,4471072,40.38641878,-3.672043769,,,,InstalacionesDeportivasBasicas, 
4583138,Instalación Deportiva Municipal Básica Parque La Viña,,,,tenis de mesa,ping-pong,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4541879,Instalación Deportiva Municipal Básica Parque Manoteras - Vélez Rubio,,,pista de baloncesto (con equipamiento para baloncestos transversales) pista de calva pista de patinaje tenis de mesa,tenis de mesa,ping-pong,"Metro: Manoteras.Bus: 7 , 29 , 129",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=aa51989c0d961110VgnVCM1000000b205a0aRCRD,BACARES,CALLE,V,20,,,,,MADRID,MADRID,28033,5,APOSTOL SANTIAGO,16,HORTALEZA,443874,4480843,40.47638465,-3.66213665,,,,CamposEstadiosFutbol, 
