PK,NOMBRE,DESCRIPCION-ENTIDAD,HORARIO,EQUIPAMIENTO,EQUIPAMIENTO_CLEANED,DEPORTE,wikidata_id_DEPORTE,TRANSPORTE,DESCRIPCION,ACCESIBILIDAD,CONTENT-URL,NOMBRE-VIA,CLASE-VIAL,TIPO-NUM,NUM,PLANTA,PUERTA,ESCALERAS,ORIENTACION,LOCALIDAD,PROVINCIA,CODIGO-POSTAL,COD-BARRIO,BARRIO,COD-DISTRITO,DISTRITO,wikidata_id_DISTRITO,COORDENADA-X,COORDENADA-Y,LATITUD,LONGITUD,TELEFONO,FAX,EMAIL,TIPO,Column
4557439,Instalación Deportiva Municipal Básica Albaida,,,1 Patinódromo,,,,"Metro: Simancas , San BlasBus: 38 , 48",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=040cbad143ae1110VgnVCM1000000b205a0aRCRD,ALBAIDA,CALLE,V,,,,,Parque de San Blas,MADRID,MADRID,28037,2,HELLIN,20,San Blas,https://wikidata.org/entity/Q2001937,447522,4475904,40.43024,-3.61998,,,,PistasPatinaje, 
4528002,Instalación Deportiva Municipal Básica Alcalde Martín de Alzaga,,,1 Pista de baloncesto,pista de baloncesto,basketball,https://wikidata.org/entity/Q5372,"Metro: ValdezarzaBus: 64, 126, 127, 132",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4257664d01ef0110VgnVCM1000000b205a0aRCRD,ALCALDE MARTIN DE ALZAGA,CALLE,V,,,,,,MADRID,MADRID,28039,4,VALDEZARZA,9,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,439396,4479597,40.46296,-3.71613,,,,InstalacionesDeportivasBasicas, 
4557476,Instalación Deportiva Municipal Básica Alerce,,,1 Pista polideportiva,,,,"Bus:  23 , 76 , 78 , 116 , 123.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=42ae586285ae1110VgnVCM1000000b205a0aRCRD,ALERCE,CALLE,V,31,,,,Junto M-40,MADRID,MADRID,28041,2,ORCASUR,12,Usera,https://wikidata.org/entity/Q953368,441064,4468717,40.36506,-3.69545,,,,InstalacionesDeportivasBasicas, 
4527220,Instalación Deportiva Municipal Básica Alfonso XIII,,,2 pistas de baloncesto.1 pista de patinaje.2 campos de bolos y petanca.,pista de baloncesto,basketball,https://wikidata.org/entity/Q5372,"Bus: 7 , 11 , 40 , 52 , 87",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ea63124827ee0110VgnVCM1000000b205a0aRCRD,ALFONSO XIII,AVENIDA,V,136,,,,"c/v Santa María Magdalena, 2",MADRID,MADRID,28016,5,NUEVA ESPAÑA,5,Chamartín,https://wikidata.org/entity/Q1766348,443267,4479019,40.4599,-3.66914,,,,PistasPatinaje, 
4527220,Instalación Deportiva Municipal Básica Alfonso XIII,,,,pista de patinaje,skating,https://wikidata.org/entity/Q14300548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4556014,Instalación Deportiva Municipal Básica Alhaurín,,,1 Pista de baloncesto1 Campo de fútbol 7 (de tierra),pista de baloncesto,basketball,https://wikidata.org/entity/Q5372,"Metro: Barajas.Bus: 105 , 115 , 151.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=acda62a9470e1110VgnVCM1000000b205a0aRCRD,ALHAURIN,CALLE,V,4,,,,,MADRID,MADRID,28042,4,TIMON,21,Barajas,https://wikidata.org/entity/Q807230,450357,4480479,40.47351,-3.58565,,,,InstalacionesDeportivasBasicas, 
4556014,Instalación Deportiva Municipal Básica Alhaurín,,,,campo de futbol 7,association football,https://wikidata.org/entity/Q2736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4542702,Instalación Deportiva Municipal Básica Alicún,,,1 Pista de baloncesto.,pista de baloncesto,basketball,https://wikidata.org/entity/Q5372,"Metro: ManoterasBus: 7 , 29 , 129",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4c4d7e93dee61110VgnVCM1000000b205a0aRCRD,ALICUN,CALLE,V,24,,,,,MADRID,MADRID,28033,5,APOSTOL SANTIAGO,16,Hortaleza,https://wikidata.org/entity/Q1928529,444053,4481394,40.47947,-3.66136,,,,InstalacionesDeportivasBasicas, 
4542003,Instalación Deportiva Municipal Básica Aliseda,,,Superficie: 700 M2  Equipamientos: 1 Pista polideportiva,,,,"Metro: San Francisco.Bus: 47 , 108 , 118",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d5e92f9841a61110VgnVCM1000000b205a0aRCRD,ALISEDA,CALLE,V,0,,,,c/v Real Betis,MADRID,MADRID,28025,5,PUERTA BONITA,11,Carabanchel,https://wikidata.org/entity/Q1001991,437017,4469768,40.37611,-3.74194,,,,CamposEstadiosFutbol, 
4548436,Instalación Deportiva Municipal Básica Almudena,,,1 Campo de fútbol1 Pista polideportiva,,,,"Bus: 70 , 106",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b6ed945136891110VgnVCM1000000b205a0aRCRD,NICOLAS SALMERON,CALLE,V,8,,,,,MADRID,MADRID,28017,2,PUEBLO NUEVO,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,446692,4474672,40.41909,-3.62966,,,,CamposEstadiosFutbol, 
4556653,Instalación Deportiva Municipal Básica Ambulatorio (El Paraiso),,,1 Pista de fútbol sala2 Pistas de baloncesto5 Pistas de petancaSkatepark,pista de futbol ,association football,https://wikidata.org/entity/Q2736,"Metro: SimancasBus:  4 , 38 , 48 , 70 , 109",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d0822414d35e1110VgnVCM1000000b205a0aRCRD,AJOFRIN,CALLE,V,,,,,,MADRID,MADRID,28037,3,AMPOSTA,20,San Blas,https://wikidata.org/entity/Q2001937,447036,4475393,40.42561,-3.62567,,,,CamposEstadiosFutbol, 
4556653,Instalación Deportiva Municipal Básica Ambulatorio (El Paraiso),,,,pista de baloncesto,basketball,https://wikidata.org/entity/Q5372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4556653,Instalación Deportiva Municipal Básica Ambulatorio (El Paraiso),,,,pista de petanca,petanque,https://wikidata.org/entity/Q189317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4556653,Instalación Deportiva Municipal Básica Ambulatorio (El Paraiso),,,,skatepark,skateboarding,https://wikidata.org/entity/Q842284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5695851,Instalación Deportiva Municipal Básica Americio,,,1 Pista de baloncesto.,pista de baloncesto,basketball,https://wikidata.org/entity/Q5372,"Bus: 85 , 123.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=061c880b0aab8210VgnVCM2000000c205a0aRCRD,AMERICIO,CALLE,V,,,,,,MADRID,MADRID,28021,3,BUTARQUE,17,Villaverde,https://wikidata.org/entity/Q919536,442134,4467729,40.35624,-3.68275,,,,InstalacionesDeportivasBasicas, 
6310149,Instalación Deportiva Municipal Básica Ana Tutor,,,1 Pista de patinaje1 Pista de fútbol-sala,pista de patinaje,skating,https://wikidata.org/entity/Q14300548,"Metro: Avda. de la IlustraciónBus: 133, 49, 64, 83",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=bce62b6315d35310VgnVCM2000000c205a0aRCRD,CARDENAL HERRERA ORIA,AVENIDA,V,216,,,,,MADRID,MADRID,28034,6,VALVERDE,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,441817,4482467,40.49087,-3.68656,,,,CamposEstadiosFutbol, 
6310149,Instalación Deportiva Municipal Básica Ana Tutor,,,,pista de futbol ,association football,https://wikidata.org/entity/Q2736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4584548,Instalación Deportiva Municipal Básica Andévalo,,,1 Pista de balonmano,pista de balonmano,handball,https://wikidata.org/entity/Q8418,"Bus: 102 , 103 , 111",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c8c6ed32dd2c2110VgnVCM1000000b205a0aRCRD,ANDEVALO,CALLE,V,6,,,,Aparcamiento,MADRID,MADRID,28053,1,ENTREVIAS,13,Puente de Vallecas,https://wikidata.org/entity/Q2003054,443382,4469736,40.3744,-3.66824,,,,InstalacionesDeportivasBasicas, 
4547544,Instalación Deportiva Municipal Básica Anfevi,,,Pista de fútbol sala2 Pistas de baloncesto,pista de futbol ,association football,https://wikidata.org/entity/Q2736,"Metro: ArtillerosBus: 20 , 30 , 32 , 71 , 100 , 140.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=3efff1c446391110VgnVCM2000000c205a0aRCRD,HACIENDA DE PAVONES,CALLE,V,127,,,,Posterior,MADRID,MADRID,28030,6,VINATEROS,14,Moratalaz,https://wikidata.org/entity/Q2076109,445796,4472941,40.40344,-3.64008,,,,InstalacionesDeportivasBasicas, 
4547544,Instalación Deportiva Municipal Básica Anfevi,,,,pista de baloncesto,basketball,https://wikidata.org/entity/Q5372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4527275,Instalación Deportiva Municipal Básica Aniceto Marinas,,,1 Pista de Baloncesto,pista de baloncesto,basketball,https://wikidata.org/entity/Q5372,"Bus: 41 , 46 , 75",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=20f7c57598ee0110VgnVCM1000000b205a0aRCRD,ANICETO MARINAS,CALLE,V,106,,,,,MADRID,MADRID,28008,1,CASA DE CAMPO,9,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,437884,4476086,40.43122,-3.73362,,,,InstalacionesDeportivasBasicas, 
4528176,Instalación Deportiva Municipal Básica Antonio Machado,,,1 Pista de Baloncesto,pista de baloncesto,basketball,https://wikidata.org/entity/Q5372,"Metro: ValdezarzaBus: 126 , 127 , 132",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b37f532996ef0110VgnVCM1000000b205a0aRCRD,ANTONIO MACHADO,CALLE,V,14,,,,Posterior,MADRID,MADRID,28035,4,VALDEZARZA,9,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,439149,4479944,40.46606,-3.71908,,,,InstalacionesDeportivasBasicas, 
4548451,Instalación Deportiva Municipal Básica Antonio Pirala,,,1 Pista de fútbol sala2 Pistas de baloncesto,pista de futbol ,association football,https://wikidata.org/entity/Q2736,"Metro: Ventas , El Carmen.Bus: 12 , 21 , 38 , 53 , 106 , 110 , 146 , 210",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=70b945dbd6891110VgnVCM1000000b205a0aRCRD,ANTONIO PIRALA,CALLE,V,,,,,,MADRID,MADRID,28017,1,VENTAS,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,444154,4475985,40.43075,-3.65969,,,,CamposEstadiosFutbol, 
4548451,Instalación Deportiva Municipal Básica Antonio Pirala,,,,pista de baloncesto,basketball,https://wikidata.org/entity/Q5372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4557447,Instalación Deportiva Municipal Básica Arcaute,,,"1 Pista polideportiva (con marcajes de fútbol sala, tenis y baloncesto)",pista de futbol sala,futsal,https://wikidata.org/entity/Q171401,Bus: 77,,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=59b6957e54ae1110VgnVCM1000000b205a0aRCRD,INVIERNO,AVENIDA,V,1,,,,,MADRID,MADRID,28022,6,REJAS,20,San Blas,https://wikidata.org/entity/Q2001937,451202,4477365,40.44363,-3.57671,,,,InstalacionesDeportivasBasicas, 
4557447,Instalación Deportiva Municipal Básica Arcaute,,,,pista de tenis ,tennis,https://wikidata.org/entity/Q847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4557447,Instalación Deportiva Municipal Básica Arcaute,,,,pista de baloncesto,basketball,https://wikidata.org/entity/Q5372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4556739,Instalación Deportiva Municipal Básica Arcos de Jalón,,,1 Pista polideportiva2 Pistas de baloncesto1 Pista de voleibol1 Pista de patinaje,pista de baloncesto,basketball,https://wikidata.org/entity/Q5372,"Metro: San BlasBus: 4 , 38 , 48 , 140 , 153",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=352e8c86d45e1110VgnVCM1000000b205a0aRCRD,ARCOS DE JALON,CALLE,V,,,,,c/v Albericia,MADRID,MADRID,28037,4,ARCOS,20,San Blas,https://wikidata.org/entity/Q2001937,447860,4475237,40.42425,-3.61594,,,,PistasPatinaje, 
4556739,Instalación Deportiva Municipal Básica Arcos de Jalón,,,,pista de voley,volleyball,https://wikidata.org/entity/Q1734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4556739,Instalación Deportiva Municipal Básica Arcos de Jalón,,,,pista de patinaje,skating,https://wikidata.org/entity/Q14300548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4670017,Instalación Deportiva Municipal Básica Arequipa,,,2 pistas de bolos y petanca,pista de bolos ,bowling,https://wikidata.org/entity/Q3177899,"Metro: Mar de CristalBus: 87 , 104 , 112 , 120 , 125 , 172",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=88e2d141f97c5110VgnVCM1000000b205a0aRCRD,AREQUIPA,CALLE,V,12,,,,,MADRID,MADRID,28043,3,CANILLAS,16,Hortaleza,https://wikidata.org/entity/Q1928529,445828,4479998,40.46889,-3.63903,,,,InstalacionesDeportivasBasicas, 
4543757,Instalación Deportiva Municipal Básica Arganda,,,1 Pista de Fútbol-Sala,pista de futbol ,association football,https://wikidata.org/entity/Q2736,"Metro: PirámidesBus: 18 , 34 , 36 , 116 , 118 , 119Renfe: Pirámides",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4cd10cd0d5471110VgnVCM1000000b205a0aRCRD,ARGANDA,CALLE,V,10,,,,,MADRID,MADRID,28005,2,ACACIAS,2,Arganzuela,https://wikidata.org/entity/Q2000929,439912,4472408,40.40011,-3.7081,,,,CamposEstadiosFutbol, 
4580352,Instalación Deportiva Municipal Básica Arjona,,,1 Campo de Fútbol,,,,"Metro: LagunaBus: 31 , 55 , 138 , 139.Renfe: Laguna.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=01aef0716c2b2110VgnVCM1000000b205a0aRCRD,CONCEJAL FRANCISCO JOSE JIMENEZ MARTIN,CALLE,V,11,,,,,MADRID,MADRID,28047,3,LUCERO,10,Latina,https://wikidata.org/entity/Q794954,436579,4472630,40.39998,-3.74866,,,,CamposEstadiosFutbol, 
4548716,Instalación Deportiva Municipal Básica Arriaga,,,2 Pistas de baloncesto1 Pista de fútbol sala,pista de baloncesto,basketball,https://wikidata.org/entity/Q5372,"Bus: 15 , 28 , 106 , 109 , 110 , 113",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=82f65e9248c91110VgnVCM1000000b205a0aRCRD,DAROCA,AVENIDA,V,95,,,,,MADRID,MADRID,28017,2,PUEBLO NUEVO,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,445589,4475346,40.42509,-3.64272,,,,CamposEstadiosFutbol, 
4548716,Instalación Deportiva Municipal Básica Arriaga,,,,pista de futbol ,association football,https://wikidata.org/entity/Q2736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6349189,Instalación Deportiva Municipal Básica Arroyo Belincoso,,,2 Pistas baloncesto1 Pista fúbol-sala,,,,"Metro: Pavones, VinaterosBus: 20 , 30 , 32 , 71 , 100 , 140 , 142 , 144.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e812bcfa0b606310VgnVCM1000000b205a0aRCRD,DOCTOR GARCIA TAPIA,AVENIDA,V,76,,,,c/v calle Arroyo Belincoso,MADRID,MADRID,28030,3,MARROQUINA,14,Moratalaz,https://wikidata.org/entity/Q2076109,444743,4473697,40.41206,-3.65128,,,,CamposEstadiosFutbol, 
4547664,Instalación Deportiva Municipal Básica Arroyo Fontarrón,,,Pista de fútbol sala,pista de futbol ,association football,https://wikidata.org/entity/Q2736,"Metro: PavonesBus: 8 , 20 , 30 , 54 , 63 , 71 , 100 , 140 , 142 , 144 , 145.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=06d0c9ba6f391110VgnVCM2000000c205a0aRCRD,ARROYO FONTARRON,CALLE,V,381,,,,,MADRID,MADRID,28030,1,PAVONES,14,Moratalaz,https://wikidata.org/entity/Q2076109,446067,4472082,40.39572,-3.63681,,,,CamposEstadiosFutbol, 
4549867,Instalación Deportiva Municipal Básica Arroyo Media Legua,,,1 Campo de fútbol2 Pistas de fútbol sala1 Pista de baloncesto,pista de futbol ,association football,https://wikidata.org/entity/Q2736,"Bus: 71 , 110 , 113 , 210",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=140a5e8f052a1110VgnVCM1000000b205a0aRCRD,ARROYO DE LA MEDIA LEGUA,INST. DEPORTIVA BASICA,T,,,,,,MADRID,MADRID,,,,,Salamanca,https://wikidata.org/entity/Q1773521,444971,4474852,40.42248,-3.64868,,,,CamposEstadiosFutbol, 
4549867,Instalación Deportiva Municipal Básica Arroyo Media Legua,,,,pista de baloncesto,basketball,https://wikidata.org/entity/Q5372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4643501,Instalación Deportiva Municipal Básica Arroyo de Opañel,,,1 Pista polideportiva,,,,"Metro: Plaza ElípticaBus: 55 , 60 , 116 , 155.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d06f941b73305110VgnVCM1000000b205a0aRCRD,ARROYO OPAÑEL,CALLE,V,12,,,,,MADRID,MADRID,28019,2,OPAÑEL,11,Carabanchel,https://wikidata.org/entity/Q1001991,439076,4471126,40.38849,-3.71787,,,,InstalacionesDeportivasBasicas, 
4560369,Instalación Deportiva Municipal Básica Aster,,,1 Pista de Fútbol-Sala,pista de futbol ,association football,https://wikidata.org/entity/Q2736,"Bus: 7 , 11 , 40 , 87",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=844fcc390c802110VgnVCM1000000b205a0aRCRD,ASTER,AVENIDA,V,54,,Posterior,,,MADRID,MADRID,28016,4,HISPANOAMERICA,5,Chamartín,https://wikidata.org/entity/Q1766348,443730,4478839,40.45643,-3.66495,,,,CamposEstadiosFutbol, 
5716920,Instalación Deportiva Municipal Básica Auditorio de Chamartín,,,Pista de Baloncesto,pista de baloncesto,basketball,https://wikidata.org/entity/Q5372,"Metro: Cruz del RayoBus: 1 , 9 , 29 , 52 , 73.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f969f99d08129210VgnVCM1000000b205a0aRCRD,JOAQUIN RODRIGO,PLAZA,V,1,,,,,MADRID,MADRID,28002,,CIUDAD JARDÍN,,Chamartín,https://wikidata.org/entity/Q1766348,442574,4477426,40.4455,-3.67718,,,,InstalacionesDeportivasBasicas, 
4547666,Instalación Deportiva Municipal Básica Auditorio de Moratalaz,,,1 Pista de fútbol sala 2 Tenis de mesa,pista de futbol ,association football,https://wikidata.org/entity/Q2736,"Metro: PavonesBus: 8 , 20 , 30 , 32 , 71 , 100 , 140 , 142 , 144.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6f36c9ba6f391110VgnVCM2000000c205a0aRCRD,HACIENDA DE PAVONES,CALLE,V,209,,,,,MADRID,MADRID,28030,6,VINATEROS,14,Moratalaz,https://wikidata.org/entity/Q2076109,446047,4472715,40.40143,-3.63709,,,,CamposEstadiosFutbol, 
4547666,Instalación Deportiva Municipal Básica Auditorio de Moratalaz,,,,tenis de mesa,table tennis,https://wikidata.org/entity/Q3930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4547674,Instalación Deportiva Municipal Básica Avenida Moratalaz M-30,,,1 Pista de patinaje1 Pista de baloncesto,pista de patinaje,skating,https://wikidata.org/entity/Q14300548,"Metro: EstrellaBus: 8 , 20 , 30 , 32 , 113",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=428ac1f812491110VgnVCM2000000c205a0aRCRD,RAMON ARECES,CALLE,V,1,,,,"frente Avda. Moratalaz, 13",MADRID,MADRID,28030,5,FONTARRON,14,Moratalaz,https://wikidata.org/entity/Q2076109,443903,4473461,40.408,-3.66243,,,,PistasPatinaje, 
4547674,Instalación Deportiva Municipal Básica Avenida Moratalaz M-30,,,,pista de baloncesto,basketball,https://wikidata.org/entity/Q5372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4542915,Instalación Deportiva Municipal Básica Avenida San Luis I,,,2 Tenis de mesa,tenis de mesa,table tennis,https://wikidata.org/entity/Q3930,"Metro: HortalezaBus: 9 , 72 , 107 , 125 , 172",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a8bef12fa4f61110VgnVCM1000000b205a0aRCRD,SAN LUIS,AVENIDA,V,86,,,,,MADRID,MADRID,28033,4,PINAR DEL REY,16,Hortaleza,https://wikidata.org/entity/Q1928529,444566,4480535,40.47177,-3.65523,,,,InstalacionesDeportivasBasicas, 
4546485,Instalación Deportiva Municipal Básica Avenida de Burgos,,,7 Pistas de Pádel,pista de padel ,paddle tennis,https://wikidata.org/entity/Q1582389,"Metro: BambúBus: 80 , 129, 150, 174.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4b781021e8d81110VgnVCM1000000b205a0aRCRD,BURGOS,AVENIDA,V,18,,,,,MADRID,MADRID,28036,6,CASTILLA,5,Chamartín,https://wikidata.org/entity/Q1766348,442738,4480806,40.47597,-3.67555,,,,CamposEstadiosFutbol, 
4541420,Instalación Deportiva Municipal Básica Ayacucho,,,1 pista de baloncesto,pista de baloncesto,basketball,https://wikidata.org/entity/Q5372,"Metro: Mar de Cristal.Bus: 87 , 112 , 120 , 125 , 153 , 172.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8fc5bca369a51110VgnVCM1000000b205a0aRCRD,NEVADO DEL RUIZ,CALLE,V,2,,,,,MADRID,MADRID,28033,4,PINAR DEL REY,16,Hortaleza,https://wikidata.org/entity/Q1928529,446146,4480096,40.4698,-3.63527,,,,InstalacionesDeportivasBasicas, 
11080873,Instalación Deportiva Municipal Básica Bacares,,,Rocódromo. Workout,,,,"Metro: ManoterasBus: 7 , 29 , 107 , 125 , 129",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1150d952c30de610VgnVCM1000001d4a900aRCRD,BACARES,CALLE,V,9,,,,,MADRID,MADRID,28033,5,APOSTOL SANTIAGO,16,Hortaleza,https://wikidata.org/entity/Q1928529,443851,4480837,40.47632,-3.66241,,,,CamposEstadiosFutbol, 
4543101,Instalación Deportiva Municipal Básica Bacares (fútbol),,,1 Campo de fútbol-sala pavimentado1 Pista de voleibol1 Pista de minibaloncesto1 Pista de patinaje1 Pista de skate,pista de voley,volleyball,https://wikidata.org/entity/Q1734,"Metro: ManoterasBus: 7 , 29 , 107 , 125 , 129",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b9ed7874b8f61110VgnVCM1000000b205a0aRCRD,BACARES,CALLE,V,27,,,,,MADRID,MADRID,28033,5,APOSTOL SANTIAGO,16,Hortaleza,https://wikidata.org/entity/Q1928529,443734,4480962,40.47743,-3.66382,,,,CamposEstadiosFutbol, 
4543101,Instalación Deportiva Municipal Básica Bacares (fútbol),,,,pista de minibaloncesto,basketball,https://wikidata.org/entity/Q5372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4543101,Instalación Deportiva Municipal Básica Bacares (fútbol),,,,pista de patinaje,skating,https://wikidata.org/entity/Q14300548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4543101,Instalación Deportiva Municipal Básica Bacares (fútbol),,,,pista de skate,skateboarding,https://wikidata.org/entity/Q842284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4556115,Instalación Deportiva Municipal Básica Bahía de Santander II,,,1 Pista de fútbol sala,pista de futbol ,association football,https://wikidata.org/entity/Q2736,"Bus: 105 , 112 , 115 , 151.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=660c90270a0e1110VgnVCM1000000b205a0aRCRD,BAHIA DE SANTANDER,CALLE,V,64,,,,,MADRID,MADRID,28042,5,CORRALEJOS,21,Barajas,https://wikidata.org/entity/Q807230,449627,4479571,40.46528,-3.59419,,,,CamposEstadiosFutbol, 
4548713,Instalación Deportiva Municipal Básica Barceló,,,1 Pista Polideportiva,,,,"Metro: Tribunal , Alonso Martínez.Bus: 3 , 21 , 37 , 40 , 149",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5875169c57c91110VgnVCM2000000c205a0aRCRD,BARCELO,PLAZA,V,,,,,,MADRID,MADRID,28004,4,JUSTICIA,1,Centro,https://wikidata.org/entity/Q1763376,440674,4475361,40.42677,-3.69938,,,,InstalacionesDeportivasBasicas, 
